target_id	length	eff_length	est_counts	tpm
rna-XR_002636969.1	1017	909.348	0	0
rna-XR_002635081.1	711	605.762	3	18.617
rna-XR_002636046.1	3105	2997.35	930.036	1166.41
rna-XR_002638148.1	1586	1478.35	12	30.5136
rna-XR_002639675.1	25148	25040.3	79	11.8598
rna-XR_002636574.1	10029	9921.35	19.1051	7.23881
rna-XR_002636864.1	6843	6735.35	14.2505	7.95351
rna-XR_002636863.1	6857	6749.35	638.296	355.508
rna-XR_002635698.1	5581	5473.35	24	16.4834
rna-XR_002637875.1	1611	1503.35	12.6194	31.555
rna-XR_002639757.1	803	697.441	5	26.9496
rna-XR_002637404.1	5548	5440.35	0	0
rna-XR_002637403.1	5983	5875.35	53	33.9103
rna-XR_002638411.1	1032	924.348	0	0
rna-XR_002638407.1	729	623.674	4.57964	27.6034
rna-XR_002639131.1	1047	939.348	1	4.00187
rna-XR_002637017.1	894	787.841	9.14903	43.6542
rna-XR_002637713.1	950	842.969	1	4.45941
rna-XR_002637880.1	796	690.441	1	5.44456
rna-XR_002637799.1	2043	1935.35	1	1.94236
rna-XR_002638995.1	4595	4487.35	476.741	399.376
rna-XR_002634943.1	2592	2484.35	12.8164	19.3929
rna-XR_002638063.1	2112	2004.35	0	0
rna-XR_002638876.1	781	675.49	0	0
rna-XR_002637797.1	729	623.674	1316	7932.1
rna-XR_002635789.1	2467	2359.35	88.3606	140.785
rna-XR_002634753.1	12574	12466.3	195.822	59.0489
rna-XR_002634768.1	11583	11475.3	78.5306	25.7254
rna-XR_002634760.1	11581	11473.3	95.2605	31.2113
rna-XR_002634750.1	11580	11472.3	104.919	34.3789
rna-XR_002634765.1	11580	11472.3	104.919	34.3789
rna-XR_002634752.1	11577	11469.3	140.186	45.9467
rna-XR_002634754.1	11576	11468.3	154.405	50.6115
rna-XR_002634762.1	11576	11468.3	154.405	50.6115
rna-XR_002634766.1	11574	11466.3	187.321	61.4116
rna-XR_002633935.1	431	329.218	0	0
rna-XR_002634061.1	501	398.707	14	131.997
rna-XR_002639939.1	2258	2150.35	114.331	199.869
rna-XR_002636171.1	1823	1715.35	853	1869.33
rna-XR_002639137.1	2172	2064.35	275.085	500.927
rna-XR_002639138.1	13744	13636.3	290.017	79.9492
rna-XR_002637000.1	940	833.029	1.15438	5.2093
rna-XR_002635934.1	8203	8095.35	173.307	80.4764
rna-XR_002638094.1	4346	4238.35	2.43208	2.1571
rna-XR_002638095.1	4346	4238.35	2.43208	2.1571
rna-XR_002638091.1	4345	4237.35	3.15882	2.80234
rna-XR_002638093.1	4345	4237.35	3.15882	2.80234
rna-XR_002638097.1	4345	4237.35	3.15882	2.80234
rna-XR_002638090.1	4343	4235.35	5.32968	4.73044
rna-XR_002638096.1	4343	4235.35	5.32968	4.73044
rna-XR_002638679.1	12442	12334.3	382.852	116.682
rna-XR_002638671.1	11226	11118.3	191.658	64.8003
rna-XR_002638132.1	668	563.426	1	6.67195
rna-XR_002636687.1	622	518.357	4	29.0082
rna-XR_002638840.1	1814	1706.35	5	11.0152
rna-XR_002638600.1	25571	25463.3	366.034	54.0375
rna-XR_002635894.1	3468	3360.35	33.9563	37.9861
rna-XR_002635072.1	2915	2807.35	124.659	166.923
rna-XR_002636555.1	2022	1914.35	2	3.92734
rna-XR_002638364.1	4275	4167.35	981.849	885.675
rna-XR_002637425.1	53382	53274.3	635.233	44.8233
rna-XR_002637423.1	1528	1420.35	0	0
rna-XR_002637424.1	1524	1416.35	0	0
rna-XR_002637419.1	2114	2006.35	135.454	253.79
rna-XR_002637421.1	2114	2006.35	135.454	253.79
rna-XR_002636179.1	2869	2761.35	19.0208	25.8939
rna-XR_002634989.1	5721	5613.35	99.1945	66.4286
rna-XR_002634991.1	5721	5613.35	99.1945	66.4286
rna-XR_002637676.1	1190	1082.35	29	100.721
rna-XR_002639760.1	3442	3334.35	1097.24	1237.03
rna-XR_002637696.1	1358	1250.35	16.1517	48.5598
rna-XR_002637764.1	16571	16463.3	70.4981	16.0971
rna-XR_002638213.1	2887	2779.35	6	8.11517
rna-XR_002635759.1	5044	4936.35	160.918	122.543
rna-XR_002635760.1	5047	4939.35	82.0825	62.4698
rna-XR_002639528.1	3153	3045.35	34	41.9693
rna-XR_002637753.1	41923	41815.3	645.076	57.9915
rna-XR_002637752.1	50097	49989.3	465.362	34.9948
rna-XR_002636558.1	2509	2401.35	44.656	69.906
rna-XR_002635374.1	2792	2684.35	12.9101	18.0793
rna-XR_002638485.1	25118	25010.3	26.1811	3.93512
rna-XR_002638486.1	25122	25014.3	21.9298	3.2956
rna-XR_002638487.1	20258	20150.3	881.298	164.41
rna-XR_002637599.1	1516	1408.35	7171	19140.8
rna-XR_002637108.1	2570	2462.35	51	77.8592
rna-XR_002638776.1	6414	6306.35	40.3161	24.032
rna-XR_002634884.1	4828	4720.35	137	109.103
rna-XR_002636369.1	6057	5949.35	8.67845	5.48356
rna-XR_002636373.1	6057	5949.35	8.67845	5.48356
rna-XR_002636376.1	6057	5949.35	8.67845	5.48356
rna-XR_002636377.1	6057	5949.35	8.67845	5.48356
rna-XR_002636378.1	6057	5949.35	8.67845	5.48356
rna-XR_002636379.1	6057	5949.35	8.67845	5.48356
rna-XR_002636380.1	6049	5941.35	38.5423	24.3861
rna-XR_002635791.1	5513	5405.35	11.9285	8.29566
rna-XR_002634844.1	2698	2590.35	3	4.35364
rna-XR_002639408.1	2832	2724.35	51.2463	70.7114
rna-XR_002634095.1	6873	6765.35	70.6102	39.2344
rna-XR_002634101.1	6873	6765.35	70.6102	39.2344
rna-XR_002639331.1	4949	4841.35	262.509	203.83
rna-XR_002639328.1	576	472.937	0.693823	5.51487
rna-XR_002637493.1	1981	1873.35	21.5161	43.1752
rna-XR_002639142.1	4052	3944.35	44.4607	42.3731
rna-XR_002639143.1	1776	1668.35	2	4.50643
rna-XR_002639218.1	6249	6141.35	151	92.4278
rna-XR_002633990.1	2189	2081.35	16	28.8978
rna-XR_002633994.1	13871	13763.3	246.834	67.417
rna-XR_002633989.1	1301	1193.35	169	532.364
rna-XR_002637639.1	1965	1857.35	0	0
rna-XR_002637641.1	2339	2231.35	5	8.42349
rna-XR_002636585.1	3459	3351.35	10	11.2168
rna-XR_002637687.1	23847	23739.3	60.4045	9.5651
rna-XR_002637686.1	20703	20595.3	48.8149	8.90989
rna-XR_002637682.1	20296	20188.3	361.683	67.3468
rna-XR_002637684.1	14299	14191.3	56.8275	15.053
rna-XR_002637685.1	9252	9144.35	0	0
rna-XR_002637688.1	7694	7586.35	0.00268375	0.00132984
rna-XR_002637683.1	7584	7476.35	142.269	71.5338
rna-XR_002637453.1	7631	7523.35	33	16.4889
rna-XR_002637596.1	6923	6815.35	422.975	233.3
rna-XR_002637884.1	1653	1545.35	6	14.5953
rna-XR_002637648.1	1704	1596.35	0	0
rna-XR_002634904.1	2552	2444.35	15.1586	23.3122
rna-XR_002635937.1	2064	1956.35	4	7.68605
rna-XR_002635938.1	1077	969.348	0	0
rna-XR_002637712.1	3545	3437.35	255.22	279.114
rna-XR_002635864.1	820	714.441	169.326	890.936
rna-XR_002639527.1	2722	2614.35	1.02251	1.47026
rna-XR_002638454.1	1701	1593.35	13	30.6706
rna-XR_002636217.1	3079	2971.35	43.1061	54.5349
rna-XR_002636245.1	5545	5437.35	1958.78	1354.21
rna-XR_002636251.1	3325	3217.35	69.4623	81.1597
rna-XR_002637871.1	1356	1248.35	57.0903	171.916
rna-XR_002638817.1	571	467.97	4.35623	34.993
rna-XR_002639340.1	1733	1625.35	57	131.831
rna-XR_002636108.1	5480	5372.35	0	0
rna-XR_002636103.1	5686	5578.35	35.4786	23.9084
rna-XR_002636111.1	6895	6787.35	71.7428	39.7345
rna-XR_002636110.1	1447	1339.35	12	33.6804
rna-XR_002636102.1	4459	4351.35	42.6809	36.8722
rna-XR_002638676.1	959	851.908	14.4573	63.7946
rna-XR_002635843.1	1975	1867.35	184.969	372.36
rna-XR_002636610.1	2026	1918.35	7	13.717
rna-XR_002635080.1	2533	2425.35	14.5316	22.5232
rna-XR_002634898.1	2953	2845.35	101.719	134.386
rna-XR_002636294.1	2428	2320.35	118.93	192.677
rna-XR_002636554.1	2610	2502.35	546.56	821.069
rna-XR_002637587.1	1813	1705.35	13	28.6563
rna-XR_002636941.1	6130	6022.35	30.7682	19.2055
rna-XR_002638522.1	1879	1771.35	54	114.599
rna-XR_002638528.1	1438	1330.35	39.3117	111.083
rna-XR_002638527.1	1608	1500.35	13.855	34.7139
rna-XR_002638526.1	4568	4460.35	79.7565	67.2182
rna-XR_002638523.1	2010	1902.35	0	0
rna-XR_002638303.1	1445	1337.35	0.902525	2.5369
rna-XR_002638302.1	1624	1516.35	8.72743	21.636
rna-XR_002638310.1	723	617.718	12.7979	77.8823
rna-XR_002638309.1	1739	1631.35	13.0582	30.0904
rna-XR_002638306.1	1749	1641.35	46.1413	105.677
rna-XR_002638305.1	4939	4831.35	87.8897	68.3847
rna-XR_002638307.1	1124	1016.35	146	540.007
rna-XR_002638301.1	1470	1362.35	566	1561.77
rna-XR_002638308.1	3291	3183.35	90.8062	107.231
rna-XR_002635830.1	1678	1570.35	0	0
rna-XR_002635827.1	1699	1591.35	0	0
rna-XR_002635061.1	3514	3406.35	69.7926	77.0211
rna-XR_002635063.1	3514	3406.35	69.7926	77.0211
rna-XR_002637673.1	727	621.718	6.1615	37.2548
rna-XR_002638010.1	1502	1394.35	4.04404	10.9027
rna-XR_002634859.1	6557	6449.35	125.717	73.2769
rna-XR_002638247.1	9663	9555.35	4305.01	1693.62
rna-XR_002638246.1	1443	1335.35	8.42178	23.7082
rna-XR_002638245.1	1857	1749.35	17.6355	37.8967
rna-XR_002639826.1	4204	4096.35	22.1482	20.325
rna-XR_002638966.1	4828	4720.35	126.855	101.024
rna-XR_002638963.1	1491	1383.35	33	89.6751
rna-XR_002638967.1	993	885.475	10.0542	42.6836
rna-XR_002638954.1	32641	32533.3	979.508	113.18
rna-XR_002638956.1	32641	32533.3	979.508	113.18
rna-XR_002638964.1	2285	2177.35	0	0
rna-XR_002638949.1	1372	1264.35	21.3943	63.6093
rna-XR_002638953.1	3664	3556.35	0	0
rna-XR_002638951.1	3629	3521.35	0	0
rna-XR_002638955.1	3629	3521.35	0	0
rna-XR_002638961.1	2843	2735.35	28.0201	38.5076
rna-XR_002638946.1	4999	4891.35	266.09	204.498
rna-XR_002638945.1	6599	6491.35	0	0
rna-XR_002638943.1	6618	6510.35	225.718	130.332
rna-XR_002638947.1	7855	7747.35	130.82	63.4761
rna-XR_002638948.1	7855	7747.35	130.82	63.4761
rna-XR_002638959.1	1099	991.348	8.65556	32.8215
rna-XR_002638965.1	2260	2152.35	67.3682	117.661
rna-XR_002636492.1	2399	2291.35	12.0283	19.7334
rna-XR_002636651.1	2850	2742.35	992.91	1361.06
rna-XR_002638793.1	993	885.475	0	0
rna-XR_002634078.1	3134	3026.35	6.46229	8.02707
rna-XR_002638874.1	2695	2587.35	144.795	210.371
rna-XR_002639565.1	905	798.669	10.3298	48.6201
rna-XR_002639931.1	1414	1306.35	25	71.94
rna-XR_002639932.1	2682	2574.35	154.449	225.532
rna-XR_002634837.1	4045	3937.35	208.178	198.756
rna-XR_002636557.1	1021	913.348	49.0528	201.891
rna-XR_002637526.1	2367	2259.35	16	26.6211
rna-XR_002638529.1	3246	3138.35	7	8.38468
rna-XR_002634986.1	1778	1670.35	728	1638.38
rna-XR_002635628.1	1288	1180.35	130	414.021
rna-XR_002638593.1	17761	17653.3	105.568	22.4799
rna-XR_002636553.1	1322	1214.35	3	9.28683
rna-XR_002638838.1	7138	7030.35	81.008	43.3152
rna-XR_002638839.1	7141	7033.35	50.4933	26.9874
rna-XR_002638080.1	5531	5423.35	92.44	64.074
rna-XR_002639722.1	2612	2504.35	48	72.0503
rna-XR_002638264.1	2048	1940.35	151	292.541
rna-XR_002633663.1	1498	1390.35	30.6106	82.7633
rna-XR_002633662.1	7992	7884.35	2928.91	1396.47
rna-XR_002637946.1	1880	1772.35	22.322	47.3449
rna-XR_002639983.1	767	661.538	383.838	2181.13
rna-XR_002639982.1	2103	1995.35	32.1173	60.5076
rna-XR_002638078.1	2504	2396.35	17.1829	26.9547
rna-XR_002633751.1	1991	1883.35	965	1926.13
rna-XR_002636430.1	7596	7488.35	73.2384	36.7656
rna-XR_002638224.1	4186	4078.35	106.33	98.008
rna-XR_002633802.1	1198	1090.35	12.2308	42.1677
rna-XR_002638445.1	1468	1360.35	7	19.3436
rna-XR_002635629.1	1548	1440.35	9	23.489
rna-XR_002635631.1	1546	1438.35	0	0
rna-XR_002635630.1	1537	1429.35	0	0
rna-XR_002635771.1	1655	1547.35	4.99623e-06	1.21379e-05
rna-XR_002635772.1	1633	1525.35	38.8474	95.7376
rna-XR_002638358.1	4213	4105.35	278.443	254.962
rna-XR_002639602.1	1110	1002.35	13.5087	50.6624
rna-XR_002638256.1	639	534.978	7	49.1872
rna-XR_002638056.1	1059	951.348	22.4635	88.7622
rna-XR_002637756.1	1608	1500.35	88	220.485
rna-XR_002637665.1	847	741.283	50	253.557
rna-XR_002634963.1	1187	1079.35	102.931	358.487
rna-XR_002636599.1	4711	4603.35	298.115	243.444
rna-XR_002639766.1	5237	5129.35	23	16.856
rna-XR_002639642.1	881	774.953	5.75864	27.9341
rna-XR_002639641.1	1139	1031.35	6.45865	23.541
