target_id	length	eff_length	est_counts	tpm
rna-XR_002636969.1	1017	915.516	8.45509	32.0302
rna-XR_002635081.1	711	611.862	26	147.376
rna-XR_002636046.1	3105	3003.52	655.952	757.441
rna-XR_002638148.1	1586	1484.52	61	142.512
rna-XR_002639675.1	25148	25046.5	287	39.7413
rna-XR_002636574.1	10029	9927.52	82.4793	28.8146
rna-XR_002636864.1	6843	6741.52	955.194	491.407
rna-XR_002636863.1	6857	6755.52	82.5965	42.4044
rna-XR_002635698.1	5581	5479.52	80	50.6355
rna-XR_002637875.1	1611	1509.52	17.3419	39.8442
rna-XR_002639757.1	803	703.618	25	123.228
rna-XR_002637404.1	5548	5446.52	44.9107	28.5982
rna-XR_002637403.1	5983	5881.52	81.1244	47.8376
rna-XR_002638411.1	1032	930.516	18.5698	69.2135
rna-XR_002638407.1	729	629.862	1.19112	6.55868
rna-XR_002639131.1	1047	945.516	2	7.33615
rna-XR_002637017.1	894	793.675	12.4787	54.5296
rna-XR_002637713.1	950	849.141	11	44.9283
rna-XR_002637880.1	796	696.669	3	14.9349
rna-XR_002637799.1	2043	1941.52	4	7.14539
rna-XR_002638995.1	4595	4493.52	532.049	410.651
rna-XR_002634943.1	2592	2490.52	4.16827	5.80462
rna-XR_002638063.1	2112	2010.52	2	3.45008
rna-XR_002638876.1	781	681.669	4	20.3514
rna-XR_002637797.1	729	629.862	965	5313.6
rna-XR_002635789.1	2467	2365.52	215.613	316.123
rna-XR_002634753.1	12574	12472.5	370.526	103.032
rna-XR_002634768.1	11583	11481.5	114.858	34.6952
rna-XR_002634760.1	11581	11479.5	141.071	42.6208
rna-XR_002634750.1	11580	11478.5	156.344	47.2393
rna-XR_002634765.1	11580	11478.5	156.344	47.2393
rna-XR_002634752.1	11577	11475.5	212.832	64.3238
rna-XR_002634754.1	11576	11474.5	235.883	71.2966
rna-XR_002634762.1	11576	11474.5	235.883	71.2966
rna-XR_002634766.1	11574	11472.5	289.752	87.5941
rna-XR_002633935.1	431	333.827	8	83.1142
rna-XR_002634061.1	501	403.211	1	8.60151
rna-XR_002639939.1	2258	2156.52	348.634	560.691
rna-XR_002636171.1	1823	1721.52	538	1083.87
rna-XR_002639137.1	2172	2070.52	865.67	1450.04
rna-XR_002639138.1	13744	13642.5	505.2	128.433
rna-XR_002637000.1	940	839.263	3.1796	13.1396
rna-XR_002635934.1	8203	8101.52	460.175	196.999
rna-XR_002638094.1	4346	4244.52	6.5291	5.33498
rna-XR_002638095.1	4346	4244.52	6.5291	5.33498
rna-XR_002638091.1	4345	4243.52	8.62192	7.04669
rna-XR_002638093.1	4345	4243.52	8.62192	7.04669
rna-XR_002638097.1	4345	4243.52	8.62192	7.04669
rna-XR_002638090.1	4343	4241.52	15.038	12.2964
rna-XR_002638096.1	4343	4241.52	15.038	12.2964
rna-XR_002638679.1	12442	12340.5	985.082	276.851
rna-XR_002638671.1	11226	11124.5	424.321	132.288
rna-XR_002638132.1	668	569.032	4	24.3798
rna-XR_002636687.1	622	523.189	4	26.516
rna-XR_002638840.1	1814	1712.52	18	36.454
rna-XR_002638600.1	25571	25469.5	558.467	76.0474
rna-XR_002635894.1	3468	3366.52	89.1641	91.8579
rna-XR_002635072.1	2915	2813.52	220.242	271.493
rna-XR_002636555.1	2022	1920.52	5	9.02941
rna-XR_002638364.1	4275	4173.52	1122.42	932.741
rna-XR_002637425.1	53382	53280.5	781.403	50.8644
