target_id	length	eff_length	est_counts	tpm
lcl|NC_035780.1_cds_XP_022327646.1_1	2010	1908.58	6	0.319437
lcl|NC_035780.1_cds_XP_022303032.1_2	1194	1092.58	0	0
lcl|NC_035780.1_cds_XP_022303041.1_3	1182	1080.58	5	0.470174
lcl|NC_035780.1_cds_XP_022305632.1_4	801	699.577	3	0.435742
lcl|NC_035780.1_cds_XP_022317406.1_5	693	591.589	48	8.24451
lcl|NC_035780.1_cds_XP_022330629.1_6	1773	1671.58	2.01338	0.122389
lcl|NC_035780.1_cds_XP_022330639.1_7	2283	2181.58	5	0.232886
lcl|NC_035780.1_cds_XP_022295762.1_8	432	330.624	0	0
lcl|NC_035780.1_cds_XP_022295750.1_9	936	834.577	1.5	0.182629
lcl|NC_035780.1_cds_XP_022337778.1_10	432	330.624	0	0
lcl|NC_035780.1_cds_XP_022325096.1_11	432	330.624	9	2.766
lcl|NC_035780.1_cds_XP_022330653.1_12	432	330.624	0	0
lcl|NC_035780.1_cds_XP_022307863.1_13	987	885.577	61	6.99919
lcl|NC_035780.1_cds_XP_022301465.1_14	945	843.577	0	0
lcl|NC_035780.1_cds_XP_022301545.1_15	915	813.577	3	0.374685
lcl|NC_035780.1_cds_XP_022301617.1_16	915	813.577	3	0.374685
lcl|NC_035780.1_cds_XP_022301726.1_17	912	810.577	42	5.26501
lcl|NC_035780.1_cds_XP_022301276.1_18	903	801.577	529	67.0586
lcl|NC_035780.1_cds_XP_022323720.1_19	2028	1926.58	147.714	7.79073
lcl|NC_035780.1_cds_XP_022323729.1_20	2022	1920.58	216.328	11.4452
lcl|NC_035780.1_cds_XP_022323703.1_21	2148	2046.58	182.912	9.08149
lcl|NC_035780.1_cds_XP_022323712.1_22	2148	2046.58	182.912	9.08149
lcl|NC_035780.1_cds_XP_022323738.1_23	1821	1719.58	544.135	32.1536
lcl|NC_035780.1_cds_XP_022289422.1_24	1074	972.577	160	16.7163
lcl|NC_035780.1_cds_XP_022289394.1_25	5082	4980.58	419.796	8.56452
lcl|NC_035780.1_cds_XP_022289401.1_26	5082	4980.58	419.796	8.56452
lcl|NC_035780.1_cds_XP_022289413.1_27	2379	2277.58	2904	129.559
lcl|NC_035780.1_cds_XP_022337178.1_28	1983	1881.58	386	20.8454
lcl|NC_035780.1_cds_XP_022307508.1_29	1365	1263.58	72	5.78995
lcl|NC_035780.1_cds_XP_022290809.1_30	1143	1041.58	240.033	23.4165
lcl|NC_035780.1_cds_XP_022290816.1_31	1056	954.577	3.30146e-06	3.5143e-07
lcl|NC_035780.1_cds_XP_022290824.1_32	1056	954.577	36.9674	3.93506
lcl|NC_035780.1_cds_XP_022315191.1_33	1092	990.577	25	2.56446
lcl|NC_035780.1_cds_XP_022290115.1_34	330	228.848	1196	531.042
lcl|NC_035780.1_cds_XP_022312709.1_35	3921	3819.58	149	3.96383
lcl|NC_035780.1_cds_XP_022312581.1_36	4002	3900.58	894	23.2891
lcl|NC_035780.1_cds_XP_022308054.1_37	678	576.589	137	24.1434
lcl|NC_035780.1_cds_XP_022301760.1_38	1368	1266.58	15	1.20338
lcl|NC_035780.1_cds_XP_022290427.1_39	1878	1776.58	47.6271	2.72404
lcl|NC_035780.1_cds_XP_022290433.1_40	1866	1764.58	56.3729	3.24619
lcl|NC_035780.1_cds_XP_022306258.1_41	1770	1668.58	56	3.41025
lcl|NC_035780.1_cds_XP_022306268.1_42	1764	1662.58	9.20365e-07	5.625e-08
lcl|NC_035780.1_cds_XP_022340680.1_43	2601	2499.58	21	0.853683
lcl|NC_035780.1_cds_XP_022340691.1_44	2601	2499.58	21	0.853683
lcl|NC_035780.1_cds_XP_022340707.1_45	2445	2343.58	41	1.77766
lcl|NC_035780.1_cds_XP_022340720.1_46	612	510.589	22	4.37819
lcl|NC_035780.1_cds_XP_022308197.1_47	11961	11859.6	711	6.09178
lcl|NC_035780.1_cds_XP_022308214.1_48	3693	3591.58	894.344	25.3025
lcl|NC_035780.1_cds_XP_022308208.1_49	3723	3621.58	528.656	14.8327
lcl|NC_035780.1_cds_XP_022345918.1_50	2454	2352.58	793	34.251
lcl|NC_035780.1_cds_XP_022345977.1_51	2055	1953.58	1.72416	0.0896791
lcl|NC_035780.1_cds_XP_022345984.1_52	2055	1953.58	1.72416	0.0896791
lcl|NC_035780.1_cds_XP_022346005.1_53	2013	1911.58	0	0
lcl|NC_035780.1_cds_XP_022345997.1_54	2031	1929.58	0	0
lcl|NC_035780.1_cds_XP_022345966.1_55	2130	2028.58	0	0
lcl|NC_035780.1_cds_XP_022345932.1_56	2148	2046.58	0	0
lcl|NC_035780.1_cds_XP_022345941.1_57	2148	2046.58	0	0
lcl|NC_035780.1_cds_XP_022345950.1_58	2148	2046.58	0	0
lcl|NC_035780.1_cds_XP_022345958.1_59	2148	2046.58	14.791	0.734369
lcl|NC_035780.1_cds_XP_022346041.1_60	1962	1860.58	22.7883	1.24454
lcl|NC_035780.1_cds_XP_022346050.1_61	1950	1848.58	0	0
lcl|NC_035780.1_cds_XP_022345991.1_62	2034	1932.58	5.85368	0.307777
lcl|NC_035780.1_cds_XP_022346033.1_63	1989	1887.58	0	0
lcl|NC_035780.1_cds_XP_022346024.1_64	2007	1905.58	8.40886	0.448389
lcl|NC_035780.1_cds_XP_022346059.1_65	1941	1839.58	0	0
lcl|NC_035780.1_cds_XP_022346082.1_66	1815	1713.58	18.5006	1.09705
lcl|NC_035780.1_cds_XP_022346068.1_67	1893	1791.58	3.97548	0.225475
lcl|NC_035780.1_cds_XP_022346076.1_68	1893	1791.58	3.97548	0.225475
lcl|NC_035780.1_cds_XP_022346011.1_69	2010	1908.58	12.1291	0.645748
lcl|NC_035780.1_cds_XP_022346018.1_70	2010	1908.58	12.1291	0.645748
lcl|NC_035780.1_cds_XP_022317871.1_71	2562	2460.58	744	30.7242
lcl|NC_035780.1_cds_XP_022345582.1_72	522	420.589	56	13.5292
lcl|NC_035780.1_cds_XP_022345588.1_73	522	420.589	56	13.5292
lcl|NC_035780.1_cds_XP_022300728.1_74	639	537.589	5	0.945068
lcl|NC_035780.1_cds_XP_022300735.1_75	558	456.589	0	0
lcl|NC_035780.1_cds_XP_022300741.1_76	540	438.589	0	0
lcl|NC_035780.1_cds_XP_022300678.1_77	2412	2310.58	16.0414	0.70545
lcl|NC_035780.1_cds_XP_022300686.1_78	2412	2310.58	16.0414	0.70545
lcl|NC_035780.1_cds_XP_022300673.1_79	2481	2379.58	137.917	5.88928
lcl|NC_035780.1_cds_XP_022300710.1_80	603	501.589	59.6105	12.0759
lcl|NC_035780.1_cds_XP_022300704.1_81	690	588.589	75.8925	13.1018
lcl|NC_035780.1_cds_XP_022300696.1_82	690	588.589	0	0
lcl|NC_035780.1_cds_XP_022300718.1_83	588	486.589	37.497	7.8303
lcl|NC_035780.1_cds_XP_022332622.1_84	924	822.577	212.542	26.2551
lcl|NC_035780.1_cds_XP_022332541.1_85	924	822.577	447.458	55.2738
lcl|NC_035780.1_cds_XP_022291989.1_86	762	660.577	31.6667	4.87105
lcl|NC_035780.1_cds_XP_022291996.1_87	762	660.577	31.6667	4.87105
lcl|NC_035780.1_cds_XP_022292003.1_88	762	660.577	31.6667	4.87105
lcl|NC_035780.1_cds_XP_022292017.1_89	372	270.697	543	203.826
lcl|NC_035780.1_cds_XP_022334115.1_90	1038	936.577	1	0.108493
