target_id	length	eff_length	est_counts	tpm
rna-XR_002636969.1	1017	909.419	0	0
rna-XR_002635081.1	711	605.356	28	202.329
rna-XR_002636046.1	3105	2997.42	776.716	1133.51
rna-XR_002638148.1	1586	1478.42	22	65.0931
rna-XR_002639675.1	25148	25040.4	133	23.2338
rna-XR_002636574.1	10029	9921.42	31.5713	13.9197
rna-XR_002636864.1	6843	6735.42	536.756	348.596
rna-XR_002636863.1	6857	6749.42	56.6445	36.7115
rna-XR_002635698.1	5581	5473.42	23	18.3814
rna-XR_002637875.1	1611	1503.42	6.12595	17.8239
rna-XR_002639757.1	803	696.809	4	25.1106
rna-XR_002637404.1	5548	5440.42	0.0158481	0.0127425
rna-XR_002637403.1	5983	5875.42	50.9882	37.9612
rna-XR_002638411.1	1032	924.419	11.003	52.0656
rna-XR_002638407.1	729	623.309	0	0
rna-XR_002639131.1	1047	939.419	1	4.6564
rna-XR_002637017.1	894	786.995	9.32465	51.8287
rna-XR_002637713.1	950	842.683	4	20.7638
rna-XR_002637880.1	796	689.861	5	31.7043
rna-XR_002637799.1	2043	1935.42	5	11.3007
rna-XR_002638995.1	4595	4487.42	330.014	321.696
rna-XR_002634943.1	2592	2484.42	12.1538	21.3992
rna-XR_002638063.1	2112	2004.42	0	0
rna-XR_002638876.1	781	674.965	0	0
rna-XR_002637797.1	729	623.309	778	5459.92
rna-XR_002635789.1	2467	2359.42	230.701	427.715
rna-XR_002634753.1	12574	12466.4	281.687	98.8407
rna-XR_002634768.1	11583	11475.4	76.0651	28.9953
rna-XR_002634760.1	11581	11473.4	91.8684	35.0254
rna-XR_002634750.1	11580	11472.4	100.963	38.4961
rna-XR_002634765.1	11580	11472.4	100.963	38.4961
rna-XR_002634752.1	11577	11469.4	134.02	51.1139
rna-XR_002634754.1	11576	11468.4	147.293	56.1807
rna-XR_002634762.1	11576	11468.4	147.293	56.1807
rna-XR_002634766.1	11574	11466.4	177.915	67.8725
rna-XR_002633935.1	431	328.596	1	13.3121
rna-XR_002634061.1	501	397.992	14	153.874
rna-XR_002639939.1	2258	2150.42	172.841	351.588
rna-XR_002636171.1	1823	1715.42	757	1930.35
rna-XR_002639137.1	2172	2064.42	350.675	743.049
rna-XR_002639138.1	13744	13636.4	311.976	100.076
rna-XR_002637000.1	940	832.81	1.04395	5.48334
rna-XR_002635934.1	8203	8095.42	340.021	183.728
rna-XR_002638094.1	4346	4238.42	1.86652	1.92636
rna-XR_002638095.1	4346	4238.42	1.86652	1.92636
rna-XR_002638091.1	4345	4237.42	2.41	2.48785
rna-XR_002638093.1	4345	4237.42	2.41	2.48785
rna-XR_002638097.1	4345	4237.42	2.41	2.48785
rna-XR_002638090.1	4343	4235.42	4.01849	4.15027
rna-XR_002638096.1	4343	4235.42	4.01849	4.15027
rna-XR_002638679.1	12442	12334.4	500.564	177.521
rna-XR_002638671.1	11226	11118.4	238.219	93.7224
rna-XR_002638132.1	668	562.801	1	7.7724
rna-XR_002636687.1	622	517.375	3	25.3645
rna-XR_002638840.1	1814	1706.42	7	17.9441
rna-XR_002638600.1	25571	25463.4	460.285	79.0716
rna-XR_002635894.1	3468	3360.42	61.556	80.1285
rna-XR_002635072.1	2915	2807.42	145.823	227.21
rna-XR_002636555.1	2022	1914.42	10	22.8493
rna-XR_002638364.1	4275	4167.42	574.558	603.082
rna-XR_002637425.1	53382	53274.4	834.081	68.4857
rna-XR_002637423.1	1528	1420.42	0	0
rna-XR_002637424.1	1524	1416.42	0	0
rna-XR_002637419.1	2114	2006.42	71.8124	156.563
rna-XR_002637421.1	2114	2006.42	71.8124	156.563
rna-XR_002636179.1	2869	2761.42	21.1445	33.4946
rna-XR_002634989.1	5721	5613.42	49.6149	38.6629
rna-XR_002634991.1	5721	5613.42	49.6149	38.6629
rna-XR_002637676.1	1190	1082.42	46	185.897
rna-XR_002639760.1	3442	3334.42	1146.83	1504.49
rna-XR_002637696.1	1358	1250.42	12.1689	42.5701
rna-XR_002637764.1	16571	16463.4	65.6409	17.4407
rna-XR_002638213.1	2887	2779.42	8	12.5906
rna-XR_002635759.1	5044	4936.42	185.124	164.044
rna-XR_002635760.1	5047	4939.42	95.876	84.9072
rna-XR_002639528.1	3153	3045.42	21.399	30.7366
rna-XR_002637753.1	41923	41815.4	773.231	80.8878
rna-XR_002637752.1	50097	49989.4	203.998	17.8508
rna-XR_002636558.1	2509	2401.42	84.876	154.606
rna-XR_002635374.1	2792	2684.42	14.2901	23.2861
rna-XR_002638485.1	25118	25010.4	85.3235	14.9231
rna-XR_002638486.1	25122	25014.4	71.7549	12.5479
rna-XR_002638487.1	20258	20150.4	679.347	147.475
rna-XR_002637599.1	1516	1408.42	4747	14743.4
rna-XR_002637108.1	2570	2462.42	78	138.562
rna-XR_002638776.1	6414	6306.42	75.5048	52.3723
rna-XR_002634884.1	4828	4720.42	224	207.576
rna-XR_002636369.1	6057	5949.42	1.0841	0.797087
rna-XR_002636373.1	6057	5949.42	1.0841	0.797087
rna-XR_002636376.1	6057	5949.42	1.0841	0.797087
rna-XR_002636377.1	6057	5949.42	1.0841	0.797087
rna-XR_002636378.1	6057	5949.42	1.0841	0.797087
rna-XR_002636379.1	6057	5949.42	1.0841	0.797087
rna-XR_002636380.1	6049	5941.42	0.0485411	0.0357379
rna-XR_002635791.1	5513	5405.42	25.2354	20.4217
rna-XR_002634844.1	2698	2590.42	10	16.8865
rna-XR_002639408.1	2832	2724.42	18.9552	30.4343
rna-XR_002634095.1	6873	6765.42	104.63	67.6509
rna-XR_002634101.1	6873	6765.42	104.63	67.6509
rna-XR_002639331.1	4949	4841.42	396.277	358.044
rna-XR_002639328.1	576	472.177	1.83829	17.0301
rna-XR_002637493.1	1981	1873.42	29.6802	69.3013
rna-XR_002639142.1	4052	3944.42	39.5382	43.8475
rna-XR_002639143.1	1776	1668.42	6	15.731
rna-XR_002639218.1	6249	6141.42	161.463	115.004
rna-XR_002633990.1	2189	2081.42	27	56.7433
rna-XR_002633994.1	13871	13763.4	593.523	188.635
rna-XR_002633989.1	1301	1193.42	220	806.38
rna-XR_002637639.1	1965	1857.42	3	7.06515
rna-XR_002637641.1	2339	2231.42	0	0
rna-XR_002636585.1	3459	3351.42	7	9.13649
rna-XR_002637687.1	23847	23739.4	45.3042	8.34793
rna-XR_002637686.1	20703	20595.4	163.108	34.643
rna-XR_002637682.1	20296	20188.4	521.717	113.043
rna-XR_002637684.1	14299	14191.4	0	0
rna-XR_002637685.1	9252	9144.42	0	0
rna-XR_002637688.1	7694	7586.42	0.0546393	0.0315049
rna-XR_002637683.1	7584	7476.42	177.93	104.103
rna-XR_002637453.1	7631	7523.42	83	48.2584
rna-XR_002637596.1	6923	6815.42	398.59	255.826
rna-XR_002637884.1	1653	1545.42	9	25.4745
rna-XR_002637648.1	1704	1596.42	7	19.1806
rna-XR_002634904.1	2552	2444.42	13.4217	24.0183
rna-XR_002635937.1	2064	1956.42	5.89194	13.1737
rna-XR_002635938.1	1077	969.419	3.45357	15.5836
rna-XR_002637712.1	3545	3437.42	6.38426	8.12434
rna-XR_002635864.1	820	713.809	116.018	710.977
rna-XR_002639527.1	2722	2614.42	10.0668	16.8432
rna-XR_002638454.1	1701	1593.42	1	2.74524
rna-XR_002636217.1	3079	2971.42	171.216	252.053
rna-XR_002636245.1	5545	5437.42	2036.78	1638.56
rna-XR_002636251.1	3325	3217.42	120.089	163.27
rna-XR_002637871.1	1356	1248.42	48.7566	170.837
rna-XR_002638817.1	571	467.177	2.66954	24.9956
rna-XR_002639340.1	1733	1625.42	51	137.251
rna-XR_002636108.1	5480	5372.42	0	0
