target_id	length	eff_length	est_counts	tpm
rna-XR_002636969.1	1017	917.147	6.8537	21.0568
rna-XR_002635081.1	711	612.18	61	280.774
rna-XR_002636046.1	3105	3005.15	389.46	365.178
rna-XR_002638148.1	1586	1486.15	83	157.37
rna-XR_002639675.1	25148	25048.1	593	66.7092
rna-XR_002636574.1	10029	9929.15	316.761	89.8932
rna-XR_002636864.1	6843	6743.15	870.914	363.931
rna-XR_002636863.1	6857	6757.15	1279.98	533.759
rna-XR_002635698.1	5581	5481.15	123	63.2325
rna-XR_002637875.1	1611	1511.15	26.6737	49.7375
rna-XR_002639757.1	803	703.857	66	264.22
rna-XR_002637404.1	5548	5448.15	0.0137931	0.00713377
rna-XR_002637403.1	5983	5883.15	208.343	99.7876
rna-XR_002638411.1	1032	932.147	15.4245	46.6266
rna-XR_002638407.1	729	629.982	23.423	104.766
rna-XR_002639131.1	1047	947.147	15	44.6253
rna-XR_002637017.1	894	794.476	71.6663	254.18
rna-XR_002637713.1	950	850.373	7	23.195
rna-XR_002637880.1	796	696.857	12	48.5226
rna-XR_002637799.1	2043	1943.15	15	21.7517
rna-XR_002638995.1	4595	4495.15	559.403	350.661
rna-XR_002634943.1	2592	2492.15	49.8058	56.3136
rna-XR_002638063.1	2112	2012.15	1	1.40038
rna-XR_002638876.1	781	681.857	7	28.9275
rna-XR_002637797.1	729	629.982	265	1185.29
rna-XR_002635789.1	2467	2367.15	293.589	349.479
rna-XR_002634753.1	12574	12474.1	142.387	32.1637
rna-XR_002634768.1	11583	11483.1	277.014	67.9748
rna-XR_002634760.1	11581	11481.1	322.004	79.0283
rna-XR_002634750.1	11580	11480.1	347.172	85.2126
rna-XR_002634765.1	11580	11480.1	347.172	85.2126
rna-XR_002634752.1	11577	11477.1	435.124	106.828
rna-XR_002634754.1	11576	11476.1	469.146	115.191
rna-XR_002634762.1	11576	11476.1	469.146	115.191
rna-XR_002634766.1	11574	11474.1	545.39	133.935
rna-XR_002633935.1	431	333.523	5	42.2427
rna-XR_002634061.1	501	403.121	24	167.758
rna-XR_002639939.1	2258	2158.15	413.479	539.858
rna-XR_002636171.1	1823	1723.15	206	336.862
rna-XR_002639137.1	2172	2072.15	994.559	1352.44
rna-XR_002639138.1	13744	13644.1	872.764	180.243
rna-XR_002637000.1	940	840.373	3.139	10.5251
rna-XR_002635934.1	8203	8103.15	3183.19	1106.92
rna-XR_002638094.1	4346	4246.15	70.3487	46.684
rna-XR_002638095.1	4346	4246.15	70.3487	46.684
rna-XR_002638091.1	4345	4245.15	0.0503743	0.0334366
rna-XR_002638093.1	4345	4245.15	0.0503743	0.0334366
rna-XR_002638097.1	4345	4245.15	0.0503743	0.0334366
rna-XR_002638090.1	4343	4243.15	0.0756887	0.0502632
rna-XR_002638096.1	4343	4243.15	0.0756887	0.0502632
rna-XR_002638679.1	12442	12342.1	1967.94	449.29
rna-XR_002638671.1	11226	11126.1	1814.14	459.445
rna-XR_002638132.1	668	569.329	22	108.884
rna-XR_002636687.1	622	523.433	17	91.5154
rna-XR_002638840.1	1814	1714.15	47	77.2603
rna-XR_002638600.1	25571	25471.1	581.971	64.3813
rna-XR_002635894.1	3468	3368.15	157.493	131.758
