target_id	length	eff_length	est_counts	tpm
rna-XR_002636969.1	1017	912.421	3.64365	12.9524
rna-XR_002635081.1	711	609.675	24	127.68
rna-XR_002636046.1	3105	3000.42	653.182	706.094
rna-XR_002638148.1	1586	1481.42	52	113.851
rna-XR_002639675.1	25148	25043.4	258	33.4146
rna-XR_002636574.1	10029	9924.42	93.935	30.6996
rna-XR_002636864.1	6843	6738.42	441.99	212.748
rna-XR_002636863.1	6857	6752.42	474.761	228.048
rna-XR_002635698.1	5581	5476.42	44	26.0595
rna-XR_002637875.1	1611	1506.42	3.91178	8.42246
rna-XR_002639757.1	803	701.345	17	78.6191
rna-XR_002637404.1	5548	5443.42	5.14634e-05	3.06646e-05
rna-XR_002637403.1	5983	5878.42	107.23	59.1653
rna-XR_002638411.1	1032	927.421	12.3724	43.27
rna-XR_002638407.1	729	627.63	0.0950181	0.491036
rna-XR_002639131.1	1047	942.421	2	6.88328
rna-XR_002637017.1	894	790.923	12.1142	49.6789
rna-XR_002637713.1	950	846.044	7	26.8359
rna-XR_002637880.1	796	694.345	4	18.6851
rna-XR_002637799.1	2043	1938.42	5	8.36628
rna-XR_002638995.1	4595	4490.42	523.476	378.112
rna-XR_002634943.1	2592	2487.42	33.76	44.0214
rna-XR_002638063.1	2112	2007.42	1	1.61574
rna-XR_002638876.1	781	679.444	2	9.54744
rna-XR_002637797.1	729	627.63	1328	6862.86
rna-XR_002635789.1	2467	2362.42	118.9	163.244
rna-XR_002634753.1	12574	12469.4	354.069	92.0983
rna-XR_002634768.1	11583	11478.4	97.8932	27.6618
rna-XR_002634760.1	11581	11476.4	119.427	33.7525
rna-XR_002634750.1	11580	11475.4	131.911	37.2841
rna-XR_002634765.1	11580	11475.4	131.911	37.2841
rna-XR_002634752.1	11577	11472.4	177.764	50.2573
rna-XR_002634754.1	11576	11471.4	196.354	55.5178
rna-XR_002634762.1	11576	11471.4	196.354	55.5178
rna-XR_002634766.1	11574	11469.4	239.574	67.75
rna-XR_002633935.1	431	331.614	4	39.1234
rna-XR_002634061.1	501	401.224	16	129.343
rna-XR_002639939.1	2258	2153.42	259.71	391.174
rna-XR_002636171.1	1823	1718.42	485	915.425
rna-XR_002639137.1	2172	2067.42	591.278	927.626
rna-XR_002639138.1	13744	13639.4	525.222	124.899
rna-XR_002637000.1	940	836.044	0	0
rna-XR_002635934.1	8203	8098.42	490.499	196.448
rna-XR_002638094.1	4346	4241.42	2.20942	1.68958
rna-XR_002638095.1	4346	4241.42	2.20942	1.68958
rna-XR_002638091.1	4345	4240.42	2.8915	2.2117
rna-XR_002638093.1	4345	4240.42	2.8915	2.2117
