target_id	length	eff_length	est_counts	tpm
rna-XR_002636969.1	1017	914.083	3.60656	14.3497
rna-XR_002635081.1	711	610.669	70	416.896
rna-XR_002636046.1	3105	3002.08	555.687	673.198
rna-XR_002638148.1	1586	1483.08	41	100.543
rna-XR_002639675.1	25148	25045.1	121	17.5711
rna-XR_002636574.1	10029	9926.08	37.2674	13.6548
rna-XR_002636864.1	6843	6740.08	108.454	58.5213
rna-XR_002636863.1	6857	6754.08	590.991	318.237
rna-XR_002635698.1	5581	5478.08	20	13.2781
rna-XR_002637875.1	1611	1508.08	5.76149	13.8946
rna-XR_002639757.1	803	702.238	15	77.686
rna-XR_002637404.1	5548	5445.08	0	0
rna-XR_002637403.1	5983	5880.08	126.01	77.9397
rna-XR_002638411.1	1032	929.083	0	0
rna-XR_002638407.1	729	628.58	3.01007	17.4161
rna-XR_002639131.1	1047	944.083	1	3.85235
rna-XR_002637017.1	894	792.482	4.02235	18.4598
rna-XR_002637713.1	950	847.831	2	8.57939
rna-XR_002637880.1	796	695.338	3	15.6914
rna-XR_002637799.1	2043	1940.08	1	1.87463
rna-XR_002638995.1	4595	4492.08	622.081	503.657
rna-XR_002634943.1	2592	2489.08	15.8729	23.1928
rna-XR_002638063.1	2112	2009.08	0	0
rna-XR_002638876.1	781	680.437	0	0
rna-XR_002637797.1	729	628.58	1741	10073.3
rna-XR_002635789.1	2467	2364.08	112.181	172.581
rna-XR_002634753.1	12574	12471.1	253.271	73.8614
rna-XR_002634768.1	11583	11480.1	99.5654	31.5427
rna-XR_002634760.1	11581	11478.1	115.539	36.6095
rna-XR_002634750.1	11580	11477.1	124.464	39.4408
rna-XR_002634765.1	11580	11477.1	124.464	39.4408
rna-XR_002634752.1	11577	11474.1	155.597	49.3195
rna-XR_002634754.1	11576	11473.1	167.62	53.1352
rna-XR_002634762.1	11576	11473.1	167.62	53.1352
rna-XR_002634766.1	11574	11471.1	194.53	61.6761
rna-XR_002633935.1	431	332.513	0	0
rna-XR_002634061.1	501	402.221	13	117.548
rna-XR_002639939.1	2258	2155.08	226.284	381.878
rna-XR_002636171.1	1823	1720.08	723	1528.71
rna-XR_002639137.1	2172	2069.08	439.432	772.413
rna-XR_002639138.1	13744	13641.1	400.275	106.72
rna-XR_002637000.1	940	838.013	1.02286	4.43915
rna-XR_002635934.1	8203	8100.08	303.534	136.287
rna-XR_002638094.1	4346	4243.08	2.14411	1.83782
rna-XR_002638095.1	4346	4243.08	2.14411	1.83782
rna-XR_002638091.1	4345	4242.08	2.62221	2.24815
rna-XR_002638093.1	4345	4242.08	2.62221	2.24815
rna-XR_002638097.1	4345	4242.08	2.62221	2.24815
rna-XR_002638090.1	4343	4240.08	3.92257	3.36459
rna-XR_002638096.1	4343	4240.08	3.92257	3.36459
rna-XR_002638679.1	12442	12339.1	710.428	209.398
rna-XR_002638671.1	11226	11123.1	307.738	100.622
rna-XR_002638132.1	668	567.927	0	0
rna-XR_002636687.1	622	522.277	6	41.7817
rna-XR_002638840.1	1814	1711.08	20	42.5103
rna-XR_002638600.1	25571	25468.1	320.312	45.7417
rna-XR_002635894.1	3468	3365.08	56.7204	61.3027
rna-XR_002635072.1	2915	2812.08	185.277	239.623
rna-XR_002636555.1	2022	1919.08	0	0
rna-XR_002638364.1	4275	4172.08	680.707	593.393
rna-XR_002637425.1	53382	53279.1	362.415	24.7391
rna-XR_002637423.1	1528	1425.08	0.195568	0.499106
rna-XR_002637424.1	1524	1421.08	2.15669	5.51955
rna-XR_002637419.1	2114	2011.08	166.198	300.561
rna-XR_002637421.1	2114	2011.08	166.198	300.561
rna-XR_002636179.1	2869	2766.08	6.72231	8.83871
rna-XR_002634989.1	5721	5618.08	106.58	68.9962
rna-XR_002634991.1	5721	5618.08	106.58	68.9962
rna-XR_002637676.1	1190	1087.08	58	194.044
rna-XR_002639760.1	3442	3339.08	1302.35	1418.52
rna-XR_002637696.1	1358	1255.08	20.1581	58.4134
rna-XR_002637764.1	16571	16468.1	46.6783	10.3088
rna-XR_002638213.1	2887	2784.08	9	11.757
rna-XR_002635759.1	5044	4941.08	179.254	131.942
rna-XR_002635760.1	5047	4944.08	106.746	78.5238
rna-XR_002639528.1	3153	3050.08	14	16.6937
rna-XR_002637753.1	41923	41820.1	643.606	55.972
rna-XR_002637752.1	50097	49994.1	529.006	38.4838
rna-XR_002636558.1	2509	2406.08	62.6394	94.6831
rna-XR_002635374.1	2792	2689.08	26.8826	36.3582
rna-XR_002638485.1	25118	25015.1	46.5054	6.76141
rna-XR_002638486.1	25122	25019.1	40.5697	5.89748
rna-XR_002638487.1	20258	20155.1	822.39	148.398
rna-XR_002637599.1	1516	1413.08	5493	14137.7
rna-XR_002637108.1	2570	2467.08	82	120.883
rna-XR_002638776.1	6414	6311.08	47.7599	27.523
rna-XR_002634884.1	4828	4725.08	169	130.081
rna-XR_002636369.1	6057	5954.08	6.56168	4.00808
rna-XR_002636373.1	6057	5954.08	6.56168	4.00808
rna-XR_002636376.1	6057	5954.08	6.56168	4.00808
rna-XR_002636377.1	6057	5954.08	6.56168	4.00808
rna-XR_002636378.1	6057	5954.08	6.56168	4.00808
rna-XR_002636379.1	6057	5954.08	6.56168	4.00808
rna-XR_002636380.1	6049	5946.08	15.7588	9.63889
rna-XR_002635791.1	5513	5410.08	31.7096	21.3168
rna-XR_002634844.1	2698	2595.08	14	19.6206
rna-XR_002639408.1	2832	2729.08	9.53678	12.7093
rna-XR_002634095.1	6873	6770.08	53.5603	28.773
rna-XR_002634101.1	6873	6770.08	53.5603	28.773
rna-XR_002639331.1	4949	4846.08	438.03	328.737
rna-XR_002639328.1	576	476.568	0	0
rna-XR_002637493.1	1981	1878.08	39.8918	77.251
rna-XR_002639142.1	4052	3949.08	56.9051	52.4071
rna-XR_002639143.1	1776	1673.08	2	4.34758
rna-XR_002639218.1	6249	6146.08	128	75.7438
rna-XR_002633990.1	2189	2086.08	23	40.0988
rna-XR_002633994.1	13871	13768.1	457.509	120.854
rna-XR_002633989.1	1301	1198.08	201	610.161
rna-XR_002637639.1	1965	1862.08	7	13.6721
rna-XR_002637641.1	2339	2236.08	0	0
rna-XR_002636585.1	3459	3356.08	9.12005	9.88326
rna-XR_002637687.1	23847	23744.1	60.417	9.25421
rna-XR_002637686.1	20703	20600.1	150.063	26.4935
rna-XR_002637682.1	20296	20193.1	492.593	88.7199
rna-XR_002637684.1	14299	14196.1	0	0
rna-XR_002637685.1	9252	9149.08	0	0
rna-XR_002637688.1	7694	7591.08	33.0042	15.8125
rna-XR_002637683.1	7584	7481.08	127.975	62.2154
rna-XR_002637453.1	7631	7528.08	14	6.76362
rna-XR_002637596.1	6923	6820.08	383.898	204.721
rna-XR_002637884.1	1653	1550.08	19	44.5794
rna-XR_002637648.1	1704	1601.08	0	0
rna-XR_002634904.1	2552	2449.08	38.9824	57.8896
rna-XR_002635937.1	2064	1961.08	0	0
rna-XR_002635938.1	1077	974.083	0	0
