target_id	length	eff_length	est_counts	tpm
lcl|NC_035780.1_cds_XP_022327646.1_1	2010	1907.71	6	0.457457
lcl|NC_035780.1_cds_XP_022303032.1_2	1194	1091.71	0	0
lcl|NC_035780.1_cds_XP_022303041.1_3	1182	1079.71	5	0.673556
lcl|NC_035780.1_cds_XP_022305632.1_4	801	698.783	0	0
lcl|NC_035780.1_cds_XP_022317406.1_5	693	590.797	86	21.1725
lcl|NC_035780.1_cds_XP_022330629.1_6	1773	1670.71	2	0.174117
lcl|NC_035780.1_cds_XP_022330639.1_7	2283	2180.71	5	0.333491
lcl|NC_035780.1_cds_XP_022295762.1_8	432	329.857	0	0
lcl|NC_035780.1_cds_XP_022295750.1_9	936	833.767	9.21875	1.6082
lcl|NC_035780.1_cds_XP_022337778.1_10	432	329.857	0	0
lcl|NC_035780.1_cds_XP_022325096.1_11	432	329.857	0	0
lcl|NC_035780.1_cds_XP_022330653.1_12	432	329.857	0	0
lcl|NC_035780.1_cds_XP_022307863.1_13	987	884.714	23	3.78127
lcl|NC_035780.1_cds_XP_022301465.1_14	945	842.767	0	0
lcl|NC_035780.1_cds_XP_022301545.1_15	915	812.767	0.5	0.089478
lcl|NC_035780.1_cds_XP_022301617.1_16	915	812.767	0.5	0.089478
lcl|NC_035780.1_cds_XP_022301726.1_17	912	809.767	4	0.718476
lcl|NC_035780.1_cds_XP_022301276.1_18	903	800.767	603	109.528
lcl|NC_035780.1_cds_XP_022323720.1_19	2028	1925.71	122.381	9.24347
lcl|NC_035780.1_cds_XP_022323729.1_20	2022	1919.71	120.479	9.12821
lcl|NC_035780.1_cds_XP_022323703.1_21	2148	2045.71	174.844	12.4313
lcl|NC_035780.1_cds_XP_022323712.1_22	2148	2045.71	174.844	12.4313
lcl|NC_035780.1_cds_XP_022323738.1_23	1821	1718.71	379.453	32.112
lcl|NC_035780.1_cds_XP_022289422.1_24	1074	971.714	122	18.2614
lcl|NC_035780.1_cds_XP_022289394.1_25	5082	4979.71	391.185	11.4259
lcl|NC_035780.1_cds_XP_022289401.1_26	5082	4979.71	391.185	11.4259
lcl|NC_035780.1_cds_XP_022289413.1_27	2379	2276.71	2210	141.187
lcl|NC_035780.1_cds_XP_022337178.1_28	1983	1880.71	203	15.6995
lcl|NC_035780.1_cds_XP_022307508.1_29	1365	1262.71	88	10.1365
lcl|NC_035780.1_cds_XP_022290809.1_30	1143	1040.71	165	23.0603
lcl|NC_035780.1_cds_XP_022290816.1_31	1056	953.714	0	0
lcl|NC_035780.1_cds_XP_022290824.1_32	1056	953.714	0	0
lcl|NC_035780.1_cds_XP_022315191.1_33	1092	989.714	14	2.05746
lcl|NC_035780.1_cds_XP_022290115.1_34	330	228.067	1038	661.985
lcl|NC_035780.1_cds_XP_022312709.1_35	3921	3818.71	104	3.96122
lcl|NC_035780.1_cds_XP_022312581.1_36	4002	3899.71	643	23.9823
