target_id	length	eff_length	est_counts	tpm
lcl|NC_035780.1_cds_XP_022327646.1_1	2010	1908.73	5	0.400228
lcl|NC_035780.1_cds_XP_022303032.1_2	1194	1092.73	9.19278e-06	1.28533e-06
lcl|NC_035780.1_cds_XP_022303041.1_3	1182	1080.73	1.99999	0.282744
lcl|NC_035780.1_cds_XP_022305632.1_4	801	699.746	0	0
lcl|NC_035780.1_cds_XP_022317406.1_5	693	591.746	51	13.1679
lcl|NC_035780.1_cds_XP_022330629.1_6	1773	1671.73	4	0.365574
lcl|NC_035780.1_cds_XP_022330639.1_7	2283	2181.73	1	0.0700295
lcl|NC_035780.1_cds_XP_022295762.1_8	432	330.805	0	0
lcl|NC_035780.1_cds_XP_022295750.1_9	936	834.727	41.4634	7.5893
lcl|NC_035780.1_cds_XP_022337778.1_10	432	330.805	0	0
lcl|NC_035780.1_cds_XP_022325096.1_11	432	330.805	0	0
lcl|NC_035780.1_cds_XP_022330653.1_12	432	330.805	0	0
lcl|NC_035780.1_cds_XP_022307863.1_13	987	885.727	18	3.10494
lcl|NC_035780.1_cds_XP_022301465.1_14	945	843.727	2	0.362167
lcl|NC_035780.1_cds_XP_022301545.1_15	915	813.727	0	0
lcl|NC_035780.1_cds_XP_022301617.1_16	915	813.727	0	0
lcl|NC_035780.1_cds_XP_022301726.1_17	912	810.727	0	0
lcl|NC_035780.1_cds_XP_022301276.1_18	903	801.727	547	104.242
lcl|NC_035780.1_cds_XP_022323720.1_19	2028	1926.73	108.299	8.58789
lcl|NC_035780.1_cds_XP_022323729.1_20	2022	1920.73	85.5139	6.80225
lcl|NC_035780.1_cds_XP_022323703.1_21	2148	2046.73	129.807	9.68988
lcl|NC_035780.1_cds_XP_022323712.1_22	2148	2046.73	129.807	9.68988
lcl|NC_035780.1_cds_XP_022323738.1_23	1821	1719.73	235.574	20.929
lcl|NC_035780.1_cds_XP_022289422.1_24	1074	972.727	127	19.9477
lcl|NC_035780.1_cds_XP_022289394.1_25	5082	4980.73	380	11.6566
lcl|NC_035780.1_cds_XP_022289401.1_26	5082	4980.73	380	11.6566
lcl|NC_035780.1_cds_XP_022289413.1_27	2379	2277.73	2269	152.2
lcl|NC_035780.1_cds_XP_022337178.1_28	1983	1881.73	163	13.2346
lcl|NC_035780.1_cds_XP_022307508.1_29	1365	1263.73	35	4.23152
lcl|NC_035780.1_cds_XP_022290809.1_30	1143	1041.73	113	16.5732
lcl|NC_035780.1_cds_XP_022290816.1_31	1056	954.727	0	0
lcl|NC_035780.1_cds_XP_022290824.1_32	1056	954.727	0	0
lcl|NC_035780.1_cds_XP_022315191.1_33	1092	990.727	7	1.07951
lcl|NC_035780.1_cds_XP_022290115.1_34	330	229.009	971	647.81
lcl|NC_035780.1_cds_XP_022312709.1_35	3921	3819.73	54.0954	2.16376
