0	0.051842	0.061037	0.042364	0.057715	0.067391	0.059362	0.055395	0.067691	0.060491	0.061511	0.050302	0.065085	0.058001	0.059448	0.044514	0.05816	0.064164	0.074945	0.052082	0.056339	0.063667	0.057869	0.072609	0.067544	0.055672
0.051842	0	0.084062	0.046286	0.049826	0.054259	0.057052	0.046217	0.050054	0.055199	0.066482	0.07607	0.045004	0.051248	0.070826	0.063057	0.061548	0.052783	0.054086	0.036946	0.046624	0.086434	0.053407	0.056318	0.050234	0.055605
0.061037	0.084062	0	0.042674	0.051441	0.061313	0.062081	0.05745	0.060369	0.048768	0.07014	0.059843	NA	0.05709	0.080753	0.068385	0.083762	0.06203	NA	NA	NA	NA	NA	NA	NA	0.055031
0.042364	0.046286	0.042674	0	0.052072	0.053483	0.045432	0.039091	0.042632	0.056687	0.041143	0.015991	NA	0.044498	0.032429	0.043637	0.04207	0.04533	NA	NA	NA	NA	NA	NA	NA	0.068024
0.057715	0.049826	0.051441	0.052072	0	0.050061	0.044192	0.06549	0.059368	0.060117	0.053992	0.031989	NA	0.056191	0.045177	0.040369	0.046962	0.056069	NA	NA	NA	NA	NA	NA	NA	0.049675
0.067391	0.054259	0.061313	0.053483	0.050061	0	0.064459	0.054948	0.067543	0.057113	0.079166	0.073119	NA	0.059226	0.048114	0.096337	0.07918	0.062189	NA	NA	NA	NA	NA	NA	NA	0.073952
0.059362	0.057052	0.062081	0.045432	0.044192	0.064459	0	0.049017	0.060625	0.04852	0.076499	0.084455	NA	0.051633	0.061116	0.072189	0.083259	0.066093	NA	NA	NA	NA	NA	NA	NA	0.056467
0.055395	0.046217	0.05745	0.039091	0.06549	0.054948	0.049017	0	0.064032	0.064891	0.057312	0.033931	NA	0.053152	0.045793	0.048793	0.052614	0.062077	NA	NA	NA	NA	NA	NA	NA	0.046692
0.067691	0.050054	0.060369	0.042632	0.059368	0.067543	0.060625	0.064032	0	0.064301	0.067332	0.043005	NA	0.052195	0.052055	0.038688	0.05916	0.072786	NA	NA	NA	NA	NA	NA	NA	0.058627
0.060491	0.055199	0.048768	0.056687	0.060117	0.057113	0.04852	0.064891	0.064301	0	0.090371	0.032197	NA	0.063824	0.050756	0.031553	0.047639	0.056508	NA	NA	NA	NA	NA	NA	NA	0.045712
0.061511	0.066482	0.07014	0.041143	0.053992	0.079166	0.076499	0.057312	0.067332	0.090371	0	0.056585	NA	0.060505	0.055991	0.061825	0.087519	0.067442	NA	NA	NA	NA	NA	NA	NA	0.06347
