target_id	length	eff_length	est_counts	tpm
lcl|NC_035780.1_cds_XP_022327646.1_1	2010	1921.08	238	28.671
lcl|NC_035780.1_cds_XP_022303032.1_2	1194	1105.08	63.9335	13.3889
lcl|NC_035780.1_cds_XP_022303041.1_3	1182	1093.08	114.067	24.15
lcl|NC_035780.1_cds_XP_022305632.1_4	801	712.081	112	36.3999
lcl|NC_035780.1_cds_XP_022317406.1_5	693	604.081	90	34.4793
lcl|NC_035780.1_cds_XP_022330629.1_6	1773	1684.08	316	43.4246
lcl|NC_035780.1_cds_XP_022330639.1_7	2283	2194.08	334	35.2294
lcl|NC_035780.1_cds_XP_022295762.1_8	432	343.095	17.1152	11.5446
lcl|NC_035780.1_cds_XP_022295750.1_9	936	847.081	119.524	32.6545
lcl|NC_035780.1_cds_XP_022337778.1_10	432	343.095	53.8342	36.3125
lcl|NC_035780.1_cds_XP_022325096.1_11	432	343.095	102.434	69.0944
lcl|NC_035780.1_cds_XP_022330653.1_12	432	343.095	21.6164	14.5808
lcl|NC_035780.1_cds_XP_022307863.1_13	987	898.081	114.502	29.5059
lcl|NC_035780.1_cds_XP_022301465.1_14	945	856.081	108.287	29.2735
lcl|NC_035780.1_cds_XP_022301545.1_15	915	826.081	0	0
lcl|NC_035780.1_cds_XP_022301617.1_16	915	826.081	0	0
lcl|NC_035780.1_cds_XP_022301726.1_17	912	823.081	88.2106	24.8022
lcl|NC_035780.1_cds_XP_022301276.1_18	903	814.081	143	40.6518
lcl|NC_035780.1_cds_XP_022323720.1_19	2028	1939.08	184.121	21.9745
lcl|NC_035780.1_cds_XP_022323729.1_20	2022	1933.08	169.835	20.3324
lcl|NC_035780.1_cds_XP_022323703.1_21	2148	2059.08	59.6757	6.70711
lcl|NC_035780.1_cds_XP_022323712.1_22	2148	2059.08	59.6757	6.70711
lcl|NC_035780.1_cds_XP_022323738.1_23	1821	1732.08	73.6922	9.84611
lcl|NC_035780.1_cds_XP_022289422.1_24	1074	985.081	120	28.1917
lcl|NC_035780.1_cds_XP_022289394.1_25	5082	4993.08	312.262	14.4731
lcl|NC_035780.1_cds_XP_022289401.1_26	5082	4993.08	312.262	14.4731
lcl|NC_035780.1_cds_XP_022289413.1_27	2379	2290.08	406	41.0286
