target_id	length	eff_length	est_counts	tpm
lcl|NC_035780.1_cds_XP_022327646.1_1	2010	1901.69	183	24.4487
lcl|NC_035780.1_cds_XP_022303032.1_2	1194	1085.69	58.4636	13.6812
lcl|NC_035780.1_cds_XP_022303041.1_3	1182	1073.69	86.5364	20.4769
lcl|NC_035780.1_cds_XP_022305632.1_4	801	692.688	89	32.6435
lcl|NC_035780.1_cds_XP_022317406.1_5	693	584.688	118	51.2746
lcl|NC_035780.1_cds_XP_022330629.1_6	1773	1664.69	240	36.6288
lcl|NC_035780.1_cds_XP_022330639.1_7	2283	2174.69	354	41.3571
lcl|NC_035780.1_cds_XP_022295762.1_8	432	323.715	44.4993	34.9248
lcl|NC_035780.1_cds_XP_022295750.1_9	936	827.688	55.5	17.0361
lcl|NC_035780.1_cds_XP_022337778.1_10	432	323.715	36.0173	28.2678
lcl|NC_035780.1_cds_XP_022325096.1_11	432	323.715	96.3925	75.6526
lcl|NC_035780.1_cds_XP_022330653.1_12	432	323.715	17.0909	13.4136
lcl|NC_035780.1_cds_XP_022307863.1_13	987	878.688	115.66	33.4419
lcl|NC_035780.1_cds_XP_022301465.1_14	945	836.688	80.2087	24.3558
lcl|NC_035780.1_cds_XP_022301545.1_15	915	806.688	0	0
lcl|NC_035780.1_cds_XP_022301617.1_16	915	806.688	0	0
lcl|NC_035780.1_cds_XP_022301726.1_17	912	803.688	72.1316	22.8025
lcl|NC_035780.1_cds_XP_022301276.1_18	903	794.688	119	38.0447
lcl|NC_035780.1_cds_XP_022323720.1_19	2028	1919.69	116.104	15.3659
lcl|NC_035780.1_cds_XP_022323729.1_20	2022	1913.69	138.585	18.3988
lcl|NC_035780.1_cds_XP_022323703.1_21	2148	2039.69	61.4544	7.65479
lcl|NC_035780.1_cds_XP_022323712.1_22	2148	2039.69	61.4544	7.65479
lcl|NC_035780.1_cds_XP_022323738.1_23	1821	1712.69	55.4029	8.21861
lcl|NC_035780.1_cds_XP_022289422.1_24	1074	965.688	166	43.6732
lcl|NC_035780.1_cds_XP_022289394.1_25	5082	4973.69	286.019	14.6103
lcl|NC_035780.1_cds_XP_022289401.1_26	5082	4973.69	286.019	14.6103
lcl|NC_035780.1_cds_XP_022289413.1_27	2379	2270.69	466	52.1402
lcl|NC_035780.1_cds_XP_022337178.1_28	1983	1874.69	303	41.0637
lcl|NC_035780.1_cds_XP_022307508.1_29	1365	1256.69	145	29.3146
lcl|NC_035780.1_cds_XP_022290809.1_30	1143	1034.69	111.745	27.4387
lcl|NC_035780.1_cds_XP_022290816.1_31	1056	947.688	424.683	113.853
lcl|NC_035780.1_cds_XP_022290824.1_32	1056	947.688	54.5711	14.6299
lcl|NC_035780.1_cds_XP_022315191.1_33	1092	983.688	121	31.2516
lcl|NC_035780.1_cds_XP_022290115.1_34	330	222.061	50	57.2061
lcl|NC_035780.1_cds_XP_022312709.1_35	3921	3812.69	620.122	41.3228
lcl|NC_035780.1_cds_XP_022312581.1_36	4002	3893.69	495.878	32.3562
lcl|NC_035780.1_cds_XP_022308054.1_37	678	569.688	119	53.0706
lcl|NC_035780.1_cds_XP_022301760.1_38	1368	1259.69	237	47.8002
lcl|NC_035780.1_cds_XP_022290427.1_39	1878	1769.69	232	33.307
lcl|NC_035780.1_cds_XP_022290433.1_40	1866	1757.69	0	0
lcl|NC_035780.1_cds_XP_022306258.1_41	1770	1661.69	216	33.0254
lcl|NC_035780.1_cds_XP_022306268.1_42	1764	1655.69	0	0
lcl|NC_035780.1_cds_XP_022340680.1_43	2601	2492.69	166.5	16.9703
lcl|NC_035780.1_cds_XP_022340691.1_44	2601	2492.69	166.5	16.9703
lcl|NC_035780.1_cds_XP_022340707.1_45	2445	2336.69	360	39.1423
lcl|NC_035780.1_cds_XP_022340720.1_46	612	503.688	261	131.651
lcl|NC_035780.1_cds_XP_022308197.1_47	11961	11852.7	1597	34.232
