target_id	length	eff_length	est_counts	tpm
lcl|NC_035780.1_cds_XP_022327646.1_1	2010	1905.48	91	16.2677
lcl|NC_035780.1_cds_XP_022303032.1_2	1194	1089.48	18.3249	5.72943
lcl|NC_035780.1_cds_XP_022303041.1_3	1182	1077.48	90.6751	28.666
lcl|NC_035780.1_cds_XP_022305632.1_4	801	696.48	95	46.4626
lcl|NC_035780.1_cds_XP_022317406.1_5	693	588.48	62	35.8879
lcl|NC_035780.1_cds_XP_022330629.1_6	1773	1668.48	237	48.3855
lcl|NC_035780.1_cds_XP_022330639.1_7	2283	2178.48	167	26.1127
lcl|NC_035780.1_cds_XP_022295762.1_8	432	327.48	19.2836	20.0582
lcl|NC_035780.1_cds_XP_022295750.1_9	936	831.48	65.4085	26.796
lcl|NC_035780.1_cds_XP_022337778.1_10	432	327.48	17.7476	18.4605
lcl|NC_035780.1_cds_XP_022325096.1_11	432	327.48	56.6111	58.885
lcl|NC_035780.1_cds_XP_022330653.1_12	432	327.48	10.3576	10.7737
lcl|NC_035780.1_cds_XP_022307863.1_13	987	882.48	96.5436	37.2655
lcl|NC_035780.1_cds_XP_022301465.1_14	945	840.48	76.9801	31.1989
lcl|NC_035780.1_cds_XP_022301545.1_15	915	810.48	0.111314	0.0467838
lcl|NC_035780.1_cds_XP_022301617.1_16	915	810.48	0.111314	0.0467838
lcl|NC_035780.1_cds_XP_022301726.1_17	912	807.48	53.2537	22.465
lcl|NC_035780.1_cds_XP_022301276.1_18	903	798.48	83	35.4081
lcl|NC_035780.1_cds_XP_022323720.1_19	2028	1923.48	77.1328	13.6597
lcl|NC_035780.1_cds_XP_022323729.1_20	2022	1917.48	243.652	43.284
lcl|NC_035780.1_cds_XP_022323703.1_21	2148	2043.48	70.959	11.8284
lcl|NC_035780.1_cds_XP_022323712.1_22	2148	2043.48	70.959	11.8284
lcl|NC_035780.1_cds_XP_022323738.1_23	1821	1716.48	49.2972	9.78299
lcl|NC_035780.1_cds_XP_022289422.1_24	1074	969.48	100	35.1358
lcl|NC_035780.1_cds_XP_022289394.1_25	5082	4977.48	260	17.7931
lcl|NC_035780.1_cds_XP_022289401.1_26	5082	4977.48	260	17.7931
lcl|NC_035780.1_cds_XP_022289413.1_27	2379	2274.48	261	39.0883
lcl|NC_035780.1_cds_XP_022337178.1_28	1983	1878.48	240	43.5204
lcl|NC_035780.1_cds_XP_022307508.1_29	1365	1260.48	113	30.5373
lcl|NC_035780.1_cds_XP_022290809.1_30	1143	1038.48	125.381	41.1265
lcl|NC_035780.1_cds_XP_022290816.1_31	1056	951.48	304.334	108.953
lcl|NC_035780.1_cds_XP_022290824.1_32	1056	951.48	116.284	41.6303
lcl|NC_035780.1_cds_XP_022315191.1_33	1092	987.48	111	38.2898
lcl|NC_035780.1_cds_XP_022290115.1_34	330	225.689	24	36.2233
lcl|NC_035780.1_cds_XP_022312709.1_35	3921	3816.48	614.643	54.859
lcl|NC_035780.1_cds_XP_022312581.1_36	4002	3897.48	518.357	45.3036
lcl|NC_035780.1_cds_XP_022308054.1_37	678	573.48	146	86.7207
lcl|NC_035780.1_cds_XP_022301760.1_38	1368	1263.48	124	33.4304
lcl|NC_035780.1_cds_XP_022290427.1_39	1878	1773.48	203	38.9904
lcl|NC_035780.1_cds_XP_022290433.1_40	1866	1761.48	0	0
lcl|NC_035780.1_cds_XP_022306258.1_41	1770	1665.48	167	34.1559
lcl|NC_035780.1_cds_XP_022306268.1_42	1764	1659.48	6.27947e-08	1.28896e-08
lcl|NC_035780.1_cds_XP_022340680.1_43	2601	2496.48	138.5	18.8977
lcl|NC_035780.1_cds_XP_022340691.1_44	2601	2496.48	138.5	18.8977
lcl|NC_035780.1_cds_XP_022340707.1_45	2445	2340.48	351	51.0846
lcl|NC_035780.1_cds_XP_022340720.1_46	612	507.48	180	120.821
lcl|NC_035780.1_cds_XP_022308197.1_47	11961	11856.5	1480	42.5201
lcl|NC_035780.1_cds_XP_022308214.1_48	3693	3588.48	2.5702e-06	2.43975e-07
lcl|NC_035780.1_cds_XP_022308208.1_49	3723	3618.48	427	40.1967
lcl|NC_035780.1_cds_XP_022345918.1_50	2454	2349.48	385	55.8184
lcl|NC_035780.1_cds_XP_022345977.1_51	2055	1950.48	0	0
lcl|NC_035780.1_cds_XP_022345984.1_52	2055	1950.48	0	0
lcl|NC_035780.1_cds_XP_022346005.1_53	2013	1908.48	3.318	0.592212
lcl|NC_035780.1_cds_XP_022345997.1_54	2031	1926.48	0	0
lcl|NC_035780.1_cds_XP_022345966.1_55	2130	2025.48	0	0
lcl|NC_035780.1_cds_XP_022345932.1_56	2148	2043.48	0	0
lcl|NC_035780.1_cds_XP_022345941.1_57	2148	2043.48	0	0
lcl|NC_035780.1_cds_XP_022345950.1_58	2148	2043.48	0	0
lcl|NC_035780.1_cds_XP_022345958.1_59	2148	2043.48	59.4542	9.91061
lcl|NC_035780.1_cds_XP_022346041.1_60	1962	1857.48	37.454	6.8685
lcl|NC_035780.1_cds_XP_022346050.1_61	1950	1845.48	0	0
lcl|NC_035780.1_cds_XP_022345991.1_62	2034	1929.48	55.5169	9.80106
lcl|NC_035780.1_cds_XP_022346033.1_63	1989	1884.48	0	0
lcl|NC_035780.1_cds_XP_022346024.1_64	2007	1902.48	42.592	7.62599
lcl|NC_035780.1_cds_XP_022346059.1_65	1941	1836.48	0	0
lcl|NC_035780.1_cds_XP_022346082.1_66	1815	1710.48	188.612	37.5613
lcl|NC_035780.1_cds_XP_022346068.1_67	1893	1788.48	0	0
lcl|NC_035780.1_cds_XP_022346076.1_68	1893	1788.48	0	0
lcl|NC_035780.1_cds_XP_022346011.1_69	2010	1905.48	40.5263	7.24471
lcl|NC_035780.1_cds_XP_022346018.1_70	2010	1905.48	40.5263	7.24471
lcl|NC_035780.1_cds_XP_022317871.1_71	2562	2457.48	293	40.6131
lcl|NC_035780.1_cds_XP_022345582.1_72	522	417.48	25.5	20.8062
lcl|NC_035780.1_cds_XP_022345588.1_73	522	417.48	25.5	20.8062
lcl|NC_035780.1_cds_XP_022300728.1_74	639	534.48	59.3867	37.8482
lcl|NC_035780.1_cds_XP_022300735.1_75	558	453.48	0	0
lcl|NC_035780.1_cds_XP_022300741.1_76	540	435.48	3.61332	2.82636
lcl|NC_035780.1_cds_XP_022300678.1_77	2412	2307.48	64.8085	9.56715
lcl|NC_035780.1_cds_XP_022300686.1_78	2412	2307.48	64.8085	9.56715
lcl|NC_035780.1_cds_XP_022300673.1_79	2481	2376.48	177.383	25.4253
lcl|NC_035780.1_cds_XP_022300710.1_80	603	498.48	53.7971	36.762
lcl|NC_035780.1_cds_XP_022300704.1_81	690	585.48	49.2029	28.6264
lcl|NC_035780.1_cds_XP_022300696.1_82	690	585.48	0	0
