target_id	length	eff_length	est_counts	tpm
lcl|NC_035780.1_cds_XP_022327646.1_1	2010	1912.11	13	0.866884
lcl|NC_035780.1_cds_XP_022303032.1_2	1194	1096.11	1.65855	0.192932
lcl|NC_035780.1_cds_XP_022303041.1_3	1182	1084.11	3.34145	0.393
lcl|NC_035780.1_cds_XP_022305632.1_4	801	703.127	3	0.544024
lcl|NC_035780.1_cds_XP_022317406.1_5	693	595.14	55	11.7835
lcl|NC_035780.1_cds_XP_022330629.1_6	1773	1675.11	6	0.456708
lcl|NC_035780.1_cds_XP_022330639.1_7	2283	2185.11	20	1.16704
lcl|NC_035780.1_cds_XP_022295762.1_8	432	334.155	0	0
lcl|NC_035780.1_cds_XP_022295750.1_9	936	838.127	1.5	0.228198
lcl|NC_035780.1_cds_XP_022337778.1_10	432	334.155	1.25	0.476971
lcl|NC_035780.1_cds_XP_022325096.1_11	432	334.155	3.75	1.43091
lcl|NC_035780.1_cds_XP_022330653.1_12	432	334.155	0	0
lcl|NC_035780.1_cds_XP_022307863.1_13	987	889.127	59	8.46095
lcl|NC_035780.1_cds_XP_022301465.1_14	945	847.127	0	0
lcl|NC_035780.1_cds_XP_022301545.1_15	915	817.127	0	0
lcl|NC_035780.1_cds_XP_022301617.1_16	915	817.127	0	0
lcl|NC_035780.1_cds_XP_022301726.1_17	912	814.127	11	1.72279
lcl|NC_035780.1_cds_XP_022301276.1_18	903	805.127	282	44.6597
lcl|NC_035780.1_cds_XP_022323720.1_19	2028	1930.11	163.114	10.7755
lcl|NC_035780.1_cds_XP_022323729.1_20	2022	1924.11	158.384	10.4957
lcl|NC_035780.1_cds_XP_022323703.1_21	2148	2050.11	119.502	7.43237
lcl|NC_035780.1_cds_XP_022323712.1_22	2148	2050.11	119.502	7.43237
lcl|NC_035780.1_cds_XP_022323738.1_23	1821	1723.11	359.499	26.6021
lcl|NC_035780.1_cds_XP_022289422.1_24	1074	976.11	127	16.5896
lcl|NC_035780.1_cds_XP_022289394.1_25	5082	4984.11	353.762	9.05013
lcl|NC_035780.1_cds_XP_022289401.1_26	5082	4984.11	353.762	9.05013
lcl|NC_035780.1_cds_XP_022289413.1_27	2379	2281.11	2124	118.724
lcl|NC_035780.1_cds_XP_022337178.1_28	1983	1885.11	232	15.6921
lcl|NC_035780.1_cds_XP_022307508.1_29	1365	1267.11	33	3.32071
lcl|NC_035780.1_cds_XP_022290809.1_30	1143	1045.11	167	20.3744
lcl|NC_035780.1_cds_XP_022290816.1_31	1056	958.11	0	0
lcl|NC_035780.1_cds_XP_022290824.1_32	1056	958.11	0	0
lcl|NC_035780.1_cds_XP_022315191.1_33	1092	994.11	17	2.18045
lcl|NC_035780.1_cds_XP_022290115.1_34	330	232.322	1128	619.085
lcl|NC_035780.1_cds_XP_022312709.1_35	3921	3823.11	65	2.16784
lcl|NC_035780.1_cds_XP_022312581.1_36	4002	3904.11	815	26.6174
