target_id	length	eff_length	est_counts	tpm
rna-XR_002636969.1	1017	913.914	3.42258	12.9868
rna-XR_002635081.1	711	609.669	32	182.016
rna-XR_002636046.1	3105	3001.91	334.635	386.57
rna-XR_002638148.1	1586	1482.91	27	63.1396
rna-XR_002639675.1	25148	25044.9	179	24.7849
rna-XR_002636574.1	10029	9925.91	69.9337	24.4326
rna-XR_002636864.1	6843	6739.91	879.479	452.507
rna-XR_002636863.1	6857	6753.91	118.986	61.0935
rna-XR_002635698.1	5581	5477.91	38	24.056
rna-XR_002637875.1	1611	1507.91	13.4222	30.8674
rna-XR_002639757.1	803	701.519	21	103.809
rna-XR_002637404.1	5548	5444.91	0	0
rna-XR_002637403.1	5983	5879.91	121.031	71.3804
rna-XR_002638411.1	1032	928.914	6.16617	23.0194
rna-XR_002638407.1	729	627.62	2.54309	14.0514
rna-XR_002639131.1	1047	943.914	3	11.0216
rna-XR_002637017.1	894	791.627	8.30208	36.3681
rna-XR_002637713.1	950	847.118	6	24.5619
rna-XR_002637880.1	796	694.519	3	14.9793
rna-XR_002637799.1	2043	1939.91	2	3.57521
rna-XR_002638995.1	4595	4491.91	493.632	381.089
rna-XR_002634943.1	2592	2488.91	6.04667	8.42482
rna-XR_002638063.1	2112	2008.91	0	0
rna-XR_002638876.1	781	679.519	3	15.31
rna-XR_002637797.1	729	627.62	2051	11332.4
rna-XR_002635789.1	2467	2363.91	94.2368	138.243
rna-XR_002634753.1	12574	12470.9	80.6357	22.4225
rna-XR_002634768.1	11583	11479.9	107.574	32.4956
rna-XR_002634760.1	11581	11477.9	127.248	38.4453
rna-XR_002634750.1	11580	11476.9	138.398	41.8175
rna-XR_002634765.1	11580	11476.9	138.398	41.8175
rna-XR_002634752.1	11577	11473.9	178.065	53.8173
rna-XR_002634754.1	11576	11472.9	193.673	58.5395
rna-XR_002634762.1	11576	11472.9	193.673	58.5395
rna-XR_002634766.1	11574	11470.9	229.117	69.2649
rna-XR_002633935.1	431	331.683	0	0
rna-XR_002634061.1	501	401.218	9	77.7886
rna-XR_002639939.1	2258	2154.91	219.271	352.862
rna-XR_002636171.1	1823	1719.91	486	979.905
rna-XR_002639137.1	2172	2068.91	447.108	749.419
rna-XR_002639138.1	13744	13640.9	408.276	103.792
rna-XR_002637000.1	940	837.249	1.02825	4.25893
rna-XR_002635934.1	8203	8099.91	422.902	181.056
rna-XR_002638094.1	4346	4242.91	2.77766	2.27023
rna-XR_002638095.1	4346	4242.91	2.77766	2.27023
rna-XR_002638091.1	4345	4241.91	3.48629	2.85007
rna-XR_002638093.1	4345	4241.91	3.48629	2.85007
rna-XR_002638097.1	4345	4241.91	3.48629	2.85007
rna-XR_002638090.1	4343	4239.91	5.4929	4.49262
rna-XR_002638096.1	4343	4239.91	5.4929	4.49262
rna-XR_002638679.1	12442	12338.9	710.351	199.641
rna-XR_002638671.1	11226	11122.9	446.863	139.319
rna-XR_002638132.1	668	566.851	9	55.0589
rna-XR_002636687.1	622	521.066	5	33.2761
rna-XR_002638840.1	1814	1710.91	10	20.2687
rna-XR_002638600.1	25571	25467.9	429.437	58.4737
rna-XR_002635894.1	3468	3364.91	62.5886	64.5024
rna-XR_002635072.1	2915	2811.91	184.561	227.611
rna-XR_002636555.1	2022	1918.91	10	18.0717
rna-XR_002638364.1	4275	4171.91	922.444	766.759
rna-XR_002637425.1	53382	53278.9	601.235	39.133
rna-XR_002637423.1	1528	1424.91	0	0
rna-XR_002637424.1	1524	1420.91	0	0
rna-XR_002637419.1	2114	2010.91	0.0337172	0.0581449
rna-XR_002637421.1	2114	2010.91	0.0337172	0.0581449
rna-XR_002636179.1	2869	2765.91	14.8339	18.5981
rna-XR_002634989.1	5721	5617.91	55.5124	34.2665
rna-XR_002634991.1	5721	5617.91	55.5124	34.2665
rna-XR_002637676.1	1190	1086.91	34	108.477
rna-XR_002639760.1	3442	3338.91	852.749	885.666
rna-XR_002637696.1	1358	1254.91	15.0861	41.6885
rna-XR_002637764.1	16571	16467.9	108.454	22.8382
rna-XR_002638213.1	2887	2783.91	18	22.4218
rna-XR_002635759.1	5044	4940.91	0.0515657	0.0361916
rna-XR_002635760.1	5047	4943.91	233.948	164.098
rna-XR_002639528.1	3153	3049.91	39	44.3436
rna-XR_002637753.1	41923	41819.9	610.647	50.6363
rna-XR_002637752.1	50097	49993.9	254.486	17.6523
rna-XR_002636558.1	2509	2405.91	137.923	198.798
rna-XR_002635374.1	2792	2688.91	21.0144	27.1016
rna-XR_002638485.1	25118	25014.9	56.506	7.83339
rna-XR_002638486.1	25122	25018.9	48.4344	6.71336
rna-XR_002638487.1	20258	20154.9	854.771	147.07
rna-XR_002637599.1	1516	1412.91	3668	9002.6
rna-XR_002637108.1	2570	2466.91	59	82.9378
rna-XR_002638776.1	6414	6310.91	54.0412	29.6953
rna-XR_002634884.1	4828	4724.91	257	188.623
rna-XR_002636369.1	6057	5953.91	3.48779	2.03143
rna-XR_002636373.1	6057	5953.91	3.48779	2.03143
rna-XR_002636376.1	6057	5953.91	3.48779	2.03143
rna-XR_002636377.1	6057	5953.91	3.48779	2.03143
rna-XR_002636378.1	6057	5953.91	3.48779	2.03143
rna-XR_002636379.1	6057	5953.91	3.48779	2.03143
rna-XR_002636380.1	6049	5945.91	3.7056	2.1612
rna-XR_002635791.1	5513	5409.91	62.5935	40.123
rna-XR_002634844.1	2698	2594.91	13	17.373
rna-XR_002639408.1	2832	2728.91	28.7744	36.5655
rna-XR_002634095.1	6873	6769.91	57.4294	29.4175
rna-XR_002634101.1	6873	6769.91	57.4294	29.4175
rna-XR_002639331.1	4949	4845.91	383.039	274.108
rna-XR_002639328.1	576	475.531	1.49088	10.8722
rna-XR_002637493.1	1981	1877.91	27.531	50.8394
rna-XR_002639142.1	4052	3948.91	25.1489	22.0849
rna-XR_002639143.1	1776	1672.91	5	10.3646
rna-XR_002639218.1	6249	6145.91	90.3689	50.9902
rna-XR_002633990.1	2189	2085.91	60	99.7491
rna-XR_002633994.1	13871	13767.9	503.069	126.711
rna-XR_002633989.1	1301	1197.91	177	512.391
rna-XR_002637639.1	1965	1861.91	0	0
rna-XR_002637641.1	2339	2235.91	19	29.4681
