cvirNC_007175.2	1	1623	2580.701129125
cvirNC_007175.2	2558	3429	1276.953951625
cvirNC_007175.2	3647	4859	3605.66468875
cvirNC_007175.2	4897	5589	3332.35374
cvirNC_007175.2	9518	10192	1487.778078375
cvirNC_007175.2	10295	11290	1879.289375
cvirNC_007175.2	11515	12864	1189.7513625
cvirNC_007175.2	13126	14793	1188.4671875
cvirNC_007175.2	14807	15268	874.0062375
cvirNC_007175.2	15352	15705	685.2174125
cvirNC_007175.2	15959	16894	1871.683375
cvirNC_007175.2	16897	17176	971.5235
cvirNC_035780.1	13578	14594	0.80886475
cvirNC_035780.1	28961	33324	0.528372625
cvirNC_035780.1	43111	66897	0.375797445
cvirNC_035780.1	85606	95254	0.18051375
cvirNC_035780.1	99840	106460	3.891365375
cvirNC_035780.1	108305	110077	0.294396125
cvirNC_035780.1	151859	157536	0.09013225
cvirNC_035780.1	163809	183798	0.247043375
cvirNC_035780.1	164820	166793	0.24027525
cvirNC_035780.1	169468	170178	0.021742
cvirNC_035780.1	190449	193594	0.3001855
cvirNC_035780.1	204243	207743	0.434444625
cvirNC_035780.1	214891	215322	0.144022125
cvirNC_035780.1	219451	225076	2.4195015
cvirNC_035780.1	227734	231964	0.33714753625
cvirNC_035780.1	232863	240144	0.435488625
cvirNC_035780.1	245532	253042	24.93662875
cvirNC_035780.1	258108	272839	13.77065975
cvirNC_035780.1	273173	278473	6.590179625
cvirNC_035780.1	281547	293861	9.19676415156911
cvirNC_035780.1	297131	311654	56.096925125
cvirNC_035780.1	315522	340261	8.27805325
cvirNC_035780.1	341638	349379	2.773545875
cvirNC_035780.1	349425	360957	6.27302174079035
cvirNC_035780.1	366837	370670	0.866914125
cvirNC_035780.1	372174	376974	94.0662095
cvirNC_035780.1	380454	392035	2.22492325
cvirNC_035780.1	394983	409280	13.50973725
cvirNC_035780.1	409477	415627	9.705962625
cvirNC_035780.1	444907	453310	0.837794125
cvirNC_035780.1	485479	500367	3.9425257106533
cvirNC_035780.1	502147	508829	1.814504625
cvirNC_035780.1	511797	526500	0.775871625
cvirNC_035780.1	526525	542191	0.76786625
cvirNC_035780.1	527850	534541	0.397386875
cvirNC_035780.1	544088	573497	3.35606625
cvirNC_035780.1	573630	585444	18.501545
cvirNC_035780.1	604924	622983	18.5122425
cvirNC_035780.1	625970	662443	2.776623575
cvirNC_035780.1	663525	671754	7.683604625
cvirNC_035780.1	671959	675504	8.085493625
cvirNC_035780.1	682820	730982	0.2167393125
cvirNC_035780.1	686400	724737	2.6651245875
cvirNC_035780.1	731072	776437	6.61665575
cvirNC_035780.1	777050	782032	19.1535285
cvirNC_035780.1	786318	790538	5.89306249430147
cvirNC_035780.1	790827	792748	10.513264125
cvirNC_035780.1	794545	800915	0.83215007875
cvirNC_035780.1	802779	829369	0.36793580875
cvirNC_035780.1	831309	836828	0.321450125
cvirNC_035780.1	841204	844397	0.303463625
cvirNC_035780.1	848082	854748	2.00248475
cvirNC_035780.1	860083	865303	0.311966125
cvirNC_035780.1	866950	870208	1.18523975
cvirNC_035780.1	873286	876502	0.22933525
cvirNC_035780.1	884611	885996	0.302121375
cvirNC_035780.1	886637	897738	4.048128625
cvirNC_035780.1	900326	903430	23.241729
cvirNC_035780.1	904241	905671	0.486444
cvirNC_035780.1	908503	921086	12.714075
cvirNC_035780.1	921228	923103	12.603609125
cvirNC_035780.1	927409	934670	1.2899345
cvirNC_035780.1	938662	951816	4.269246875
cvirNC_035780.1	957967	963094	1.9489684
cvirNC_035780.1	962702	964602	23.949865
cvirNC_035780.1	970363	981628	0.593553125
cvirNC_035780.1	984471	995318	23.61382875
cvirNC_035780.1	995489	1008165	29.59471625
cvirNC_035780.1	1038480	1053423	0.512947998907343
cvirNC_035780.1	1101448	1190874	0.694765772518207
cvirNC_035780.1	1229194	1261514	0.16563275
cvirNC_035780.1	1280831	1282416	0.342742625
cvirNC_035780.1	1321893	1323311	0.56468975
cvirNC_035780.1	1332677	1336216	1.684263375
cvirNC_035780.1	1357834	1359771	0.623625375
cvirNC_035780.1	1389975	1399847	0.57892225
cvirNC_035780.1	1432944	1458091	0.264491625
cvirNC_035780.1	1449970	1456485	1.470904375
cvirNC_035780.1	1503802	1513830	0.02755825
cvirNC_035780.1	1513765	1522483	0.46398525
cvirNC_035780.1	1543472	1545772	1.775145375
cvirNC_035780.1	1547067	1548720	2.7065775
cvirNC_035780.1	1575100	1575558	2.7076115
cvirNC_035780.1	1584884	1591482	1.785608875
cvirNC_035780.1	1630358	1641055	1.88977925
cvirNC_035780.1	1674069	1678920	2.95051125
cvirNC_035780.1	1720303	1741095	0.891325375
cvirNC_035780.1	1763699	1778839	0.674875
cvirNC_035780.1	1821446	1834660	0.712401375
cvirNC_035780.1	1838755	1841281	0.748919875
cvirNC_035780.1	1840607	1842557	0.64173675
cvirNC_035780.1	1848220	1849477	0.2904335
cvirNC_035780.1	1856841	1863697	0.0371921375
cvirNC_035780.1	1874661	1878188	1.394202
cvirNC_035780.1	1878806	1881983	0.316076125
cvirNC_035780.1	1882143	1890106	29.2116835
cvirNC_035780.1	1892805	1898535	0.761028125
cvirNC_035780.1	1919019	1926830	0.927879475
cvirNC_035780.1	1928718	1940217	34.9722075
cvirNC_035780.1	1940413	1952761	8.142246125
cvirNC_035780.1	1955555	1981097	2.52456075
cvirNC_035780.1	1982711	1993041	13.19154975
cvirNC_035780.1	1995230	1997350	1.597557
cvirNC_035780.1	1997841	1998704	0
cvirNC_035780.1	2002152	2007805	1.125006435
cvirNC_035780.1	2008426	2020602	0.99476098125
cvirNC_035780.1	2025787	2028053	0.658663125
cvirNC_035780.1	2028071	2046722	43.88779375
cvirNC_035780.1	2060215	2063945	0.592176625
cvirNC_035780.1	2063986	2067024	2.19041475
cvirNC_035780.1	2071890	2139231	1.09431575
cvirNC_035780.1	2161223	2166803	7.393751125
cvirNC_035780.1	2169616	2170594	1.206719625
cvirNC_035780.1	2169940	2198004	15.47854925
cvirNC_035780.1	2200370	2214720	0.492116125
cvirNC_035780.1	2215606	2223571	0.1676525
cvirNC_035780.1	2260471	2265634	0.34836575
cvirNC_035780.1	2265679	2283419	0.36524125
cvirNC_035780.1	2322055	2350944	1.042196
cvirNC_035780.1	2380664	2391321	2.02013575
cvirNC_035780.1	2392317	2407896	0.17842725
cvirNC_035780.1	2413119	2424450	4.2989208125
cvirNC_035780.1	2413594	2416601	0.232205875
cvirNC_035780.1	2428485	2437730	2.5323464875
cvirNC_035780.1	2444648	2446603	2.482616375
cvirNC_035780.1	2460941	2463301	8.609395125
cvirNC_035780.1	2463664	2478866	26.348854
cvirNC_035780.1	2478727	2492972	77.57412875
cvirNC_035780.1	2500364	2508028	3.299384375
cvirNC_035780.1	2510379	2516296	0.143705875
cvirNC_035780.1	2524425	2553408	11.502316
cvirNC_035780.1	2554181	2599559	27.5815775
cvirNC_035780.1	2605983	2613799	7.229533875
cvirNC_035780.1	2622064	2630407	0.61983
cvirNC_035780.1	2636102	2650036	1.15262352247884
cvirNC_035780.1	2650087	2651517	0.141405375
cvirNC_035780.1	2653510	2664271	1.9748481625
cvirNC_035780.1	2665069	2670707	19.39027
cvirNC_035780.1	2677962	2698757	1.3964185
cvirNC_035780.1	2715859	2743633	10.846241375
cvirNC_035780.1	2743875	2762522	6.39992418797268
cvirNC_035780.1	2764023	2768283	3.51005875
cvirNC_035780.1	2768318	2771708	3.525605875
cvirNC_035780.1	2836338	2838568	0.986400375
cvirNC_035780.1	2852608	2861907	19.21834925
cvirNC_035780.1	2863719	2875976	1.459234375
cvirNC_035780.1	2875976	2882219	1.48707225
cvirNC_035780.1	2897281	2904164	0.30240065125
cvirNC_035780.1	2906683	2907477	0.037354625
cvirNC_035780.1	2919222	2924444	19.80409
cvirNC_035780.1	2928484	2930094	0.304859875
cvirNC_035780.1	2931744	2936496	96.0927425
cvirNC_035780.1	2937551	2937621	0.109086125
cvirNC_035780.1	2949747	2953009	0.519840125
cvirNC_035780.1	2979773	2989042	4.18514825
cvirNC_035780.1	2993656	2996780	5.3568035
cvirNC_035780.1	2997762	3000443	1.370199
cvirNC_035780.1	3004876	3006396	0.53545325
cvirNC_035780.1	3012612	3016387	0.559807466940265
cvirNC_035780.1	3015789	3025125	0.290282625
cvirNC_035780.1	3016638	3022277	0.699305375
cvirNC_035780.1	3026213	3049596	0.887983625
cvirNC_035780.1	3034858	3043005	41.05550625
cvirNC_035780.1	3051760	3053547	0.538700125
cvirNC_035780.1	3070311	3078520	0.358262125
cvirNC_035780.1	3101787	3114765	0.598670125
cvirNC_035780.1	3114949	3115751	0.280064625
cvirNC_035780.1	3123534	3139605	0.5484172225
cvirNC_035780.1	3141167	3150711	2.9527435
cvirNC_035780.1	3155262	3161565	0.979732375
cvirNC_035780.1	3189045	3193152	0.209234125
cvirNC_035780.1	3196099	3211319	6.163040125
cvirNC_035780.1	3211541	3232507	10.708528375
cvirNC_035780.1	3233170	3235688	2.22287875
cvirNC_035780.1	3238126	3250761	0.305995
cvirNC_035780.1	3245892	3265788	0.4322015
cvirNC_035780.1	3323506	3325002	0.527073875
cvirNC_035780.1	3341512	3342570	0.586429625
cvirNC_035780.1	3342747	3343880	0.429333875
