target_id	length	eff_length	est_counts	tpm
lcl|NC_035780.1_cds_XP_022327646.1_1	2010	1900.31	18	1.12256
lcl|NC_035780.1_cds_XP_022303032.1_2	1194	1084.31	0	0
lcl|NC_035780.1_cds_XP_022303041.1_3	1182	1072.31	6	0.663117
lcl|NC_035780.1_cds_XP_022305632.1_4	801	691.331	3	0.514277
lcl|NC_035780.1_cds_XP_022317406.1_5	693	583.383	54	10.9699
lcl|NC_035780.1_cds_XP_022330629.1_6	1773	1663.31	16	1.14001
lcl|NC_035780.1_cds_XP_022330639.1_7	2283	2173.31	22	1.19967
lcl|NC_035780.1_cds_XP_022295762.1_8	432	322.509	3.41687	1.25559
lcl|NC_035780.1_cds_XP_022295750.1_9	936	826.315	4.8	0.688426
lcl|NC_035780.1_cds_XP_022337778.1_10	432	322.509	1.46994	0.540157
lcl|NC_035780.1_cds_XP_022325096.1_11	432	322.509	4.49693	1.65248
lcl|NC_035780.1_cds_XP_022330653.1_12	432	322.509	2.61626	0.961391
lcl|NC_035780.1_cds_XP_022307863.1_13	987	877.315	70	9.45593
lcl|NC_035780.1_cds_XP_022301465.1_14	945	835.315	4.25835	0.604161
lcl|NC_035780.1_cds_XP_022301545.1_15	915	805.331	0	0
lcl|NC_035780.1_cds_XP_022301617.1_16	915	805.331	0	0
lcl|NC_035780.1_cds_XP_022301726.1_17	912	802.331	11.7416	1.73435
lcl|NC_035780.1_cds_XP_022301276.1_18	903	793.331	335	50.044
lcl|NC_035780.1_cds_XP_022323720.1_19	2028	1918.31	246.054	15.201
lcl|NC_035780.1_cds_XP_022323729.1_20	2022	1912.31	207.421	12.8545
lcl|NC_035780.1_cds_XP_022323703.1_21	2148	2038.31	152.112	8.84411
lcl|NC_035780.1_cds_XP_022323712.1_22	2148	2038.31	152.112	8.84411
lcl|NC_035780.1_cds_XP_022323738.1_23	1821	1711.31	242.3	16.7797
lcl|NC_035780.1_cds_XP_022289422.1_24	1074	964.315	137	16.8369
lcl|NC_035780.1_cds_XP_022289394.1_25	5082	4972.31	680.822	16.2269
lcl|NC_035780.1_cds_XP_022289401.1_26	5082	4972.31	680.822	16.2269
lcl|NC_035780.1_cds_XP_022289413.1_27	2379	2269.31	1551	80.9988
lcl|NC_035780.1_cds_XP_022337178.1_28	1983	1873.31	433	27.3929
lcl|NC_035780.1_cds_XP_022307508.1_29	1365	1255.31	33	3.11546
lcl|NC_035780.1_cds_XP_022290809.1_30	1143	1033.31	227.29	26.0681
lcl|NC_035780.1_cds_XP_022290816.1_31	1056	946.315	111.71	13.99
lcl|NC_035780.1_cds_XP_022290824.1_32	1056	946.315	0	0
lcl|NC_035780.1_cds_XP_022315191.1_33	1092	982.315	21	2.53355
lcl|NC_035780.1_cds_XP_022290115.1_34	330	221.108	617	330.706
lcl|NC_035780.1_cds_XP_022312709.1_35	3921	3811.31	76.1198	2.36692
lcl|NC_035780.1_cds_XP_022312581.1_36	4002	3892.31	1219.88	37.1425
lcl|NC_035780.1_cds_XP_022308054.1_37	678	568.395	271	56.5042
lcl|NC_035780.1_cds_XP_022301760.1_38	1368	1258.31	41	3.8615
lcl|NC_035780.1_cds_XP_022290427.1_39	1878	1768.31	385	25.8026
lcl|NC_035780.1_cds_XP_022290433.1_40	1866	1756.31	0	0
lcl|NC_035780.1_cds_XP_022306258.1_41	1770	1660.31	118	8.42273
lcl|NC_035780.1_cds_XP_022306268.1_42	1764	1654.31	0	0
lcl|NC_035780.1_cds_XP_022340680.1_43	2601	2491.31	15.5	0.737335
lcl|NC_035780.1_cds_XP_022340691.1_44	2601	2491.31	15.5	0.737335
lcl|NC_035780.1_cds_XP_022340707.1_45	2445	2335.31	33	1.67467
lcl|NC_035780.1_cds_XP_022340720.1_46	612	502.405	42	9.90733
lcl|NC_035780.1_cds_XP_022308197.1_47	11961	11851.3	1108	11.0799
lcl|NC_035780.1_cds_XP_022308214.1_48	3693	3583.31	911.666	30.1517
lcl|NC_035780.1_cds_XP_022308208.1_49	3723	3613.31	843.334	27.6602
lcl|NC_035780.1_cds_XP_022345918.1_50	2454	2344.31	833	42.1105
lcl|NC_035780.1_cds_XP_022345977.1_51	2055	1945.31	14.4561	0.88069
lcl|NC_035780.1_cds_XP_022345984.1_52	2055	1945.31	14.4561	0.88069
lcl|NC_035780.1_cds_XP_022346005.1_53	2013	1903.31	0	0
lcl|NC_035780.1_cds_XP_022345997.1_54	2031	1921.31	0	0
lcl|NC_035780.1_cds_XP_022345966.1_55	2130	2020.31	57.8643	3.39432
lcl|NC_035780.1_cds_XP_022345932.1_56	2148	2038.31	0	0
