target_id	length	eff_length	est_counts	tpm
rna-XR_002636969.1	1017	902.051	7.78292	26.7184
rna-XR_002635081.1	711	600.53	15	77.3491
rna-XR_002636046.1	3105	2990.05	1318.35	1365.37
rna-XR_002638148.1	1586	1471.05	37	77.8884
rna-XR_002639675.1	25148	25033.1	597	73.8514
rna-XR_002636574.1	10029	9914.05	94.6737	29.5717
rna-XR_002636864.1	6843	6728.05	458.974	211.25
rna-XR_002636863.1	6857	6742.05	850.585	390.683
rna-XR_002635698.1	5581	5466.05	2016	1142.13
rna-XR_002637875.1	1611	1496.05	19.5244	40.4138
rna-XR_002639757.1	803	692.023	62	277.44
rna-XR_002637404.1	5548	5433.05	58.2361	33.193
rna-XR_002637403.1	5983	5868.05	53.9591	28.4754
rna-XR_002638411.1	1032	917.051	6.14308	20.7439
rna-XR_002638407.1	729	618.487	1.20601	6.03834
rna-XR_002639131.1	1047	932.051	8	26.5796
rna-XR_002637017.1	894	781.446	31.6129	125.275
rna-XR_002637713.1	950	836.062	16	59.2625
rna-XR_002637880.1	796	685.023	4	18.0823
rna-XR_002637799.1	2043	1928.05	8	12.849
rna-XR_002638995.1	4595	4480.05	421.049	291.037
rna-XR_002634943.1	2592	2477.05	10.6641	13.3317
rna-XR_002638063.1	2112	1997.05	0	0
rna-XR_002638876.1	781	670.212	2	9.24094
rna-XR_002637797.1	729	618.487	419	2097.89
rna-XR_002635789.1	2467	2352.05	549.686	723.712
rna-XR_002634753.1	12574	12459.1	721.858	179.418
rna-XR_002634768.1	11583	11468.1	120.09	32.4275
rna-XR_002634760.1	11581	11466.1	147.686	39.8864
rna-XR_002634750.1	11580	11465.1	163.781	44.2371
rna-XR_002634765.1	11580	11465.1	163.781	44.2371
rna-XR_002634752.1	11577	11462.1	223.387	60.3524
rna-XR_002634754.1	11576	11461.1	247.741	66.9378
rna-XR_002634762.1	11576	11461.1	247.741	66.9378
rna-XR_002634766.1	11574	11459.1	304.711	82.345
rna-XR_002633935.1	431	323.161	9	86.2425
rna-XR_002634061.1	501	392.588	10	78.879
rna-XR_002639939.1	2258	2143.05	376.23	543.651
rna-XR_002636171.1	1823	1708.05	719	1303.55
rna-XR_002639137.1	2172	2057.05	866.295	1304.13
rna-XR_002639138.1	13744	13629.1	2012.47	457.258
rna-XR_002637000.1	940	826.235	0	0
rna-XR_002635934.1	8203	8088.05	818.129	313.239
rna-XR_002638094.1	4346	4231.05	212.081	155.222
rna-XR_002638095.1	4346	4231.05	212.081	155.222
rna-XR_002638091.1	4345	4230.05	280.707	205.497
rna-XR_002638093.1	4345	4230.05	280.707	205.497
rna-XR_002638097.1	4345	4230.05	280.707	205.497
rna-XR_002638090.1	4343	4228.05	491.859	360.246
rna-XR_002638096.1	4343	4228.05	491.859	360.246
rna-XR_002638679.1	12442	12327.1	1143.28	287.205
rna-XR_002638671.1	11226	11111.1	648.663	180.785
rna-XR_002638132.1	668	557.972	9	49.9492
rna-XR_002636687.1	622	512.494	10	60.424
rna-XR_002638840.1	1814	1699.05	29	52.8555
rna-XR_002638600.1	25571	25456.1	639.816	77.8328
rna-XR_002635894.1	3468	3353.05	144.101	133.084
rna-XR_002635072.1	2915	2800.05	287.96	318.467
rna-XR_002636555.1	2022	1907.05	12.0981	19.6451
rna-XR_002638364.1	4275	4160.05	1357.84	1010.76
rna-XR_002637425.1	53382	53267.1	1885.66	109.623
rna-XR_002637423.1	1528	1413.05	0	0
rna-XR_002637424.1	1524	1409.05	0	0
rna-XR_002637419.1	2114	1999.05	156.713	242.761
rna-XR_002637421.1	2114	1999.05	156.713	242.761
rna-XR_002636179.1	2869	2754.05	11.9979	13.4906
rna-XR_002634989.1	5721	5606.05	90.2329	49.8432
rna-XR_002634991.1	5721	5606.05	90.2329	49.8432
rna-XR_002637676.1	1190	1075.05	40	115.22
rna-XR_002639760.1	3442	3327.05	1028.3	957.1
rna-XR_002637696.1	1358	1243.05	43.2831	107.827
rna-XR_002637764.1	16571	16456.1	253.277	47.6616
rna-XR_002638213.1	2887	2772.05	21	23.4594
rna-XR_002635759.1	5044	4929.05	285.337	179.264
rna-XR_002635760.1	5047	4932.05	138.663	87.0626
rna-XR_002639528.1	3153	3038.05	143	145.76
rna-XR_002637753.1	41923	41808.1	483.479	35.8109
rna-XR_002637752.1	50097	49982.1	1723.45	106.778
rna-XR_002636558.1	2509	2394.05	139.625	180.605
rna-XR_002635374.1	2792	2677.05	62.9142	72.7764
rna-XR_002638485.1	25118	25003.1	153.25	18.9804
rna-XR_002638486.1	25122	25007.1	126.766	15.6979
rna-XR_002638487.1	20258	20143.1	1303.84	200.445
rna-XR_002637599.1	1516	1401.05	2727	6027.4
rna-XR_002637108.1	2570	2455.05	109	137.488
rna-XR_002638776.1	6414	6299.05	150.904	74.1865
rna-XR_002634884.1	4828	4713.05	312	204.999
rna-XR_002636369.1	6057	5942.05	9.02089	4.70123
rna-XR_002636373.1	6057	5942.05	9.02089	4.70123
rna-XR_002636376.1	6057	5942.05	9.02089	4.70123
rna-XR_002636377.1	6057	5942.05	9.02089	4.70123
rna-XR_002636378.1	6057	5942.05	9.02089	4.70123
rna-XR_002636379.1	6057	5942.05	9.02089	4.70123
rna-XR_002636380.1	6049	5934.05	13.9428	7.27605
rna-XR_002635791.1	5513	5398.05	101.354	58.1437
rna-XR_002634844.1	2698	2583.05	39	46.7552
rna-XR_002639408.1	2832	2717.05	38.0674	43.3864
rna-XR_002634095.1	6873	6758.05	192.446	88.1831
rna-XR_002634101.1	6873	6758.05	192.446	88.1831
rna-XR_002639331.1	4949	4834.05	892.63	571.819
rna-XR_002639328.1	576	467.042	2.01621	13.3684
rna-XR_002637493.1	1981	1866.05	91.361	151.613
rna-XR_002639142.1	4052	3937.05	520.234	409.191
rna-XR_002639143.1	1776	1661.05	196	365.403
