target_id	length	eff_length	est_counts	tpm
lcl|NC_035780.1_cds_XP_022327646.1_1	2010	1887.76	40	4.24047
lcl|NC_035780.1_cds_XP_022303032.1_2	1194	1071.76	5.68362	1.06128
lcl|NC_035780.1_cds_XP_022303041.1_3	1182	1059.76	20.3164	3.83654
lcl|NC_035780.1_cds_XP_022305632.1_4	801	678.758	15	4.42259
lcl|NC_035780.1_cds_XP_022317406.1_5	693	570.758	27	9.467
lcl|NC_035780.1_cds_XP_022330629.1_6	1773	1650.76	17	2.06094
lcl|NC_035780.1_cds_XP_022330639.1_7	2283	2160.76	50	4.63089
lcl|NC_035780.1_cds_XP_022295762.1_8	432	309.971	1.27778	0.824965
lcl|NC_035780.1_cds_XP_022295750.1_9	936	813.758	12.2727	3.01819
lcl|NC_035780.1_cds_XP_022337778.1_10	432	309.971	6.38889	4.12482
lcl|NC_035780.1_cds_XP_022325096.1_11	432	309.971	15.3333	9.89958
lcl|NC_035780.1_cds_XP_022330653.1_12	432	309.971	0	0
lcl|NC_035780.1_cds_XP_022307863.1_13	987	864.758	35	8.0998
lcl|NC_035780.1_cds_XP_022301465.1_14	945	822.758	22.9559	5.5837
lcl|NC_035780.1_cds_XP_022301545.1_15	915	792.758	0.000285545	7.20832e-05
lcl|NC_035780.1_cds_XP_022301617.1_16	915	792.758	0.000285545	7.20832e-05
lcl|NC_035780.1_cds_XP_022301726.1_17	912	789.758	24.0436	6.09264
lcl|NC_035780.1_cds_XP_022301276.1_18	903	780.758	58	14.8666
lcl|NC_035780.1_cds_XP_022323720.1_19	2028	1905.76	64.8409	6.80898
lcl|NC_035780.1_cds_XP_022323729.1_20	2022	1899.76	32.6211	3.43638
lcl|NC_035780.1_cds_XP_022323703.1_21	2148	2025.76	17.1762	1.69684
lcl|NC_035780.1_cds_XP_022323712.1_22	2148	2025.76	17.1762	1.69684
lcl|NC_035780.1_cds_XP_022323738.1_23	1821	1698.76	23.1855	2.73141
lcl|NC_035780.1_cds_XP_022289422.1_24	1074	951.758	33	6.93886
lcl|NC_035780.1_cds_XP_022289394.1_25	5082	4959.76	142.285	5.74114
lcl|NC_035780.1_cds_XP_022289401.1_26	5082	4959.76	142.285	5.74114
