target_id	length	eff_length	est_counts	tpm
rna-XR_002636969.1	1017	910.72	7.84338	26.465
rna-XR_002635081.1	711	607.416	21	106.24
rna-XR_002636046.1	3105	2998.72	548.445	562.019
rna-XR_002638148.1	1586	1479.72	43	89.2982
rna-XR_002639675.1	25148	25041.7	126	15.4618
rna-XR_002636574.1	10029	9922.72	30.6	9.47643
rna-XR_002636864.1	6843	6736.72	837.599	382.069
rna-XR_002636863.1	6857	6750.72	77.5898	35.319
rna-XR_002635698.1	5581	5474.72	24	13.4711
rna-XR_002637875.1	1611	1504.72	10.4969	21.4368
rna-XR_002639757.1	803	698.932	0	0
rna-XR_002637404.1	5548	5441.72	48.9468	27.6402
rna-XR_002637403.1	5983	5876.72	81.0582	42.3854
rna-XR_002638411.1	1032	925.72	0	0
rna-XR_002638407.1	729	625.416	2.05915	10.1175
rna-XR_002639131.1	1047	940.72	2	6.53316
rna-XR_002637017.1	894	789.588	17.0706	66.4357
rna-XR_002637713.1	950	844.741	6	21.8264
rna-XR_002637880.1	796	691.932	0	0
rna-XR_002637799.1	2043	1936.72	2	3.17334
rna-XR_002638995.1	4595	4488.72	795.175	544.37
rna-XR_002634943.1	2592	2485.72	1.94394	2.40317
rna-XR_002638063.1	2112	2005.72	0	0
rna-XR_002638876.1	781	676.984	1	4.53916
rna-XR_002637797.1	729	625.416	1948	9571.37
rna-XR_002635789.1	2467	2360.72	250.502	326.077
rna-XR_002634753.1	12574	12467.7	277.848	68.4816
rna-XR_002634768.1	11583	11476.7	121.151	32.4388
rna-XR_002634760.1	11581	11474.7	147.934	39.6169
rna-XR_002634750.1	11580	11473.7	163.472	43.7818
rna-XR_002634765.1	11580	11473.7	163.472	43.7818
rna-XR_002634752.1	11577	11470.7	220.594	59.0959
rna-XR_002634754.1	11576	11469.7	243.772	65.3109
rna-XR_002634762.1	11576	11469.7	243.772	65.3109
rna-XR_002634766.1	11574	11467.7	297.699	79.7727
rna-XR_002633935.1	431	330.16	1	9.30742
rna-XR_002634061.1	501	399.669	16	123.019
rna-XR_002639939.1	2258	2151.72	206.085	294.316
rna-XR_002636171.1	1823	1716.72	1060	1897.41
rna-XR_002639137.1	2172	2065.72	493.461	734.066
rna-XR_002639138.1	13744	13637.7	455.7	102.681
rna-XR_002637000.1	940	834.865	0	0
rna-XR_002635934.1	8203	8096.72	393.395	149.305
rna-XR_002638094.1	4346	4239.72	2.97152	2.15375
rna-XR_002638095.1	4346	4239.72	2.97152	2.15375
rna-XR_002638091.1	4345	4238.72	3.89388	2.82294
rna-XR_002638093.1	4345	4238.72	3.89388	2.82294
rna-XR_002638097.1	4345	4238.72	3.89388	2.82294
rna-XR_002638090.1	4343	4236.72	6.68766	4.85063
rna-XR_002638096.1	4343	4236.72	6.68766	4.85063
rna-XR_002638679.1	12442	12335.7	537.885	133.992
rna-XR_002638671.1	11226	11119.7	415.761	114.896
rna-XR_002638132.1	668	564.675	2	10.8839
rna-XR_002636687.1	622	519.04	3	17.7613
rna-XR_002638840.1	1814	1707.72	5	8.9972
rna-XR_002638600.1	25571	25464.7	510.171	61.5645
rna-XR_002635894.1	3468	3361.72	36.7812	33.6216
rna-XR_002635072.1	2915	2808.72	219.219	239.841
rna-XR_002636555.1	2022	1915.72	3	4.8122
rna-XR_002638364.1	4275	4168.72	572.914	422.319
rna-XR_002637425.1	53382	53275.7	497.514	28.6966
rna-XR_002637423.1	1528	1421.72	0	0
rna-XR_002637424.1	1524	1417.72	0	0
rna-XR_002637419.1	2114	2007.72	110.32	168.852
rna-XR_002637421.1	2114	2007.72	110.32	168.852
rna-XR_002636179.1	2869	2762.72	5.10738	5.68088
rna-XR_002634989.1	5721	5614.72	151.929	83.151
rna-XR_002634991.1	5721	5614.72	151.929	83.151
rna-XR_002637676.1	1190	1083.72	62	175.804
rna-XR_002639760.1	3442	3335.72	1671.2	1539.55
rna-XR_002637696.1	1358	1251.72	14.5419	35.6999
rna-XR_002637764.1	16571	16464.7	66.7246	12.4533
rna-XR_002638213.1	2887	2780.72	12	13.2611
rna-XR_002635759.1	5044	4937.72	7.86531	4.89489
rna-XR_002635760.1	5047	4940.72	311.135	193.514
rna-XR_002639528.1	3153	3046.72	55	55.4733
rna-XR_002637753.1	41923	41816.7	850.41	62.4932
rna-XR_002637752.1	50097	49990.7	482.745	29.6744
rna-XR_002636558.1	2509	2402.72	117.735	150.576
rna-XR_002635374.1	2792	2685.72	35.4817	40.5973
rna-XR_002638485.1	25118	25011.7	106.902	13.1339
rna-XR_002638486.1	25122	25015.7	89.0013	10.9329
rna-XR_002638487.1	20258	20151.7	865.566	131.99
rna-XR_002637599.1	1516	1409.72	8438	18393.3
rna-XR_002637108.1	2570	2463.72	98	122.233
rna-XR_002638776.1	6414	6307.72	75.0749	36.5743
rna-XR_002634884.1	4828	4721.72	211	137.321
rna-XR_002636369.1	6057	5950.72	11.3413	5.85664
rna-XR_002636373.1	6057	5950.72	11.3413	5.85664
rna-XR_002636376.1	6057	5950.72	11.3413	5.85664
rna-XR_002636377.1	6057	5950.72	11.3413	5.85664
rna-XR_002636378.1	6057	5950.72	11.3413	5.85664
rna-XR_002636379.1	6057	5950.72	11.3413	5.85664
rna-XR_002636380.1	6049	5942.72	0.0956324	0.0494509
rna-XR_002635791.1	5513	5406.72	35.6736	20.2753
rna-XR_002634844.1	2698	2591.72	3	3.55703
rna-XR_002639408.1	2832	2725.72	50.8782	57.3593
rna-XR_002634095.1	6873	6766.72	55.4949	25.2017
rna-XR_002634101.1	6873	6766.72	55.4949	25.2017
rna-XR_002639331.1	4949	4842.72	421.417	267.41
rna-XR_002639328.1	576	473.634	1.42781	9.26366
rna-XR_002637493.1	1981	1874.72	63.9123	104.762
rna-XR_002639142.1	4052	3945.72	35.1213	27.3526
rna-XR_002639143.1	1776	1669.72	6	11.0424
rna-XR_002639218.1	6249	6142.72	200	100.051
rna-XR_002633990.1	2189	2082.72	31	45.7388
rna-XR_002633994.1	13871	13764.7	435.556	97.2368
rna-XR_002633989.1	1301	1194.72	168	432.113
rna-XR_002637639.1	1965	1858.72	44.0603	72.843
rna-XR_002637641.1	2339	2232.72	11.9397	16.4328
rna-XR_002636585.1	3459	3352.72	15	13.7483
rna-XR_002637687.1	23847	23740.7	60.4087	7.81915
rna-XR_002637686.1	20703	20596.7	99.433	14.835
rna-XR_002637682.1	20296	20189.7	520.719	79.2551
rna-XR_002637684.1	14299	14192.7	1.17992	0.25547
rna-XR_002637685.1	9252	9145.72	0	0
rna-XR_002637688.1	7694	7587.72	0.0578927	0.0234459
rna-XR_002637683.1	7584	7477.72	172.907	71.0553
rna-XR_002637453.1	7631	7524.72	25	10.2095
rna-XR_002637596.1	6923	6816.72	628.458	283.305
rna-XR_002637884.1	1653	1546.72	28	55.6289
rna-XR_002637648.1	1704	1597.72	0	0
rna-XR_002634904.1	2552	2445.72	1.55802	1.95759
rna-XR_002635937.1	2064	1957.72	1.35554	2.12772
rna-XR_002635938.1	1077	970.72	1	3.16563
rna-XR_002637712.1	3545	3438.72	7.71862	6.89758
rna-XR_002635864.1	820	715.932	150.36	645.377
rna-XR_002639527.1	2722	2615.72	17.1914	20.1964
rna-XR_002638454.1	1701	1594.72	11	21.1964
rna-XR_002636217.1	3079	2972.72	61.1555	63.2173
rna-XR_002636245.1	5545	5438.72	1657.87	936.713
rna-XR_002636251.1	3325	3218.72	93.0476	88.8333
rna-XR_002637871.1	1356	1249.72	66.8285	164.325
rna-XR_002638817.1	571	468.74	2.55514	16.7509
rna-XR_002639340.1	1733	1626.72	85	160.568
rna-XR_002636108.1	5480	5373.72	31.4308	17.9736
rna-XR_002636103.1	5686	5579.72	29.6551	16.3321
rna-XR_002636111.1	6895	6788.72	110.655	50.0882
rna-XR_002636110.1	1447	1340.72	23.1483	53.056
rna-XR_002636102.1	4459	4352.72	64.9447	45.8498
rna-XR_002638676.1	959	853.552	18.1047	65.18
rna-XR_002635843.1	1975	1868.72	156.602	257.518
rna-XR_002636610.1	2026	1919.72	10	16.0072
rna-XR_002635080.1	2533	2426.72	67.5484	85.5361
rna-XR_002634898.1	2953	2846.72	89.5822	96.701
rna-XR_002636294.1	2428	2321.72	45.5097	60.2349
rna-XR_002636554.1	2610	2503.72	471.092	578.195
rna-XR_002637587.1	1813	1706.72	22	39.6109
rna-XR_002636941.1	6130	6023.72	23.073	11.7705
rna-XR_002638522.1	1879	1772.72	127	220.149
rna-XR_002638528.1	1438	1331.72	54.874	126.622
rna-XR_002638527.1	1608	1501.72	40.0739	82.0024
rna-XR_002638526.1	4568	4461.72	116.788	80.4358
rna-XR_002638523.1	2010	1903.72	0	0
rna-XR_002638303.1	1445	1338.72	0	0
rna-XR_002638302.1	1624	1517.72	17.4254	35.2813
rna-XR_002638310.1	723	619.416	8.3802	41.5744
rna-XR_002638309.1	1739	1632.72	36.3264	68.3699
rna-XR_002638306.1	1749	1642.72	0	0
rna-XR_002638305.1	4939	4832.72	104.399	66.3836
rna-XR_002638307.1	1124	1017.72	205	618.984
rna-XR_002638301.1	1470	1363.72	626	1410.6
rna-XR_002638308.1	3291	3184.72	150.865	145.57
rna-XR_002635830.1	1678	1571.72	8.52861	16.6747
rna-XR_002635827.1	1699	1592.72	2.1137e-06	4.0781e-06
rna-XR_002635061.1	3514	3407.72	126.972	114.498
rna-XR_002635063.1	3514	3407.72	126.972	114.498
rna-XR_002637673.1	727	623.416	8.75363	43.1483
rna-XR_002638010.1	1502	1395.72	10.8195	23.8211
rna-XR_002634859.1	6557	6450.72	253.805	120.906
rna-XR_002638247.1	9663	9556.72	6211.18	1997.19
rna-XR_002638246.1	1443	1336.72	3.99419	9.1821
rna-XR_002638245.1	1857	1750.72	28.607	50.2123
rna-XR_002639826.1	4204	4097.72	47.2239	35.4139
rna-XR_002638966.1	4828	4721.72	83.2866	54.2037
rna-XR_002638963.1	1491	1384.72	4	8.87671
rna-XR_002638967.1	993	886.72	9.06363	31.4101
rna-XR_002638954.1	32641	32534.7	778.474	73.5277
