target_id	length	eff_length	est_counts	tpm
lcl|NC_035780.1_cds_XP_022327646.1_1	2010	1906.4	2	0.148329
lcl|NC_035780.1_cds_XP_022303032.1_2	1194	1090.4	5	0.648326
lcl|NC_035780.1_cds_XP_022303041.1_3	1182	1078.4	0	0
lcl|NC_035780.1_cds_XP_022305632.1_4	801	697.403	1	0.202734
lcl|NC_035780.1_cds_XP_022317406.1_5	693	589.415	70	16.7914
lcl|NC_035780.1_cds_XP_022330629.1_6	1773	1669.4	1	0.0846933
lcl|NC_035780.1_cds_XP_022330639.1_7	2283	2179.4	5	0.324372
lcl|NC_035780.1_cds_XP_022295762.1_8	432	328.492	0	0
lcl|NC_035780.1_cds_XP_022295750.1_9	936	832.403	5.76923	0.979929
lcl|NC_035780.1_cds_XP_022337778.1_10	432	328.492	0	0
lcl|NC_035780.1_cds_XP_022325096.1_11	432	328.492	3	1.29124
lcl|NC_035780.1_cds_XP_022330653.1_12	432	328.492	0	0
lcl|NC_035780.1_cds_XP_022307863.1_13	987	883.403	29	4.64141
lcl|NC_035780.1_cds_XP_022301465.1_14	945	841.403	8	1.3443
lcl|NC_035780.1_cds_XP_022301545.1_15	915	811.403	0	0
lcl|NC_035780.1_cds_XP_022301617.1_16	915	811.403	0	0
lcl|NC_035780.1_cds_XP_022301726.1_17	912	808.403	5	0.874485
lcl|NC_035780.1_cds_XP_022301276.1_18	903	799.403	450	79.5897
lcl|NC_035780.1_cds_XP_022323720.1_19	2028	1924.4	200.606	14.7386
lcl|NC_035780.1_cds_XP_022323729.1_20	2022	1918.4	153.658	11.3247
lcl|NC_035780.1_cds_XP_022323703.1_21	2148	2044.4	160.823	11.1222
lcl|NC_035780.1_cds_XP_022323712.1_22	2148	2044.4	160.823	11.1222
lcl|NC_035780.1_cds_XP_022323738.1_23	1821	1717.4	465.091	38.2892
lcl|NC_035780.1_cds_XP_022289422.1_24	1074	970.403	139	20.2522
lcl|NC_035780.1_cds_XP_022289394.1_25	5082	4978.4	403.151	11.4495
lcl|NC_035780.1_cds_XP_022289401.1_26	5082	4978.4	403.151	11.4495
lcl|NC_035780.1_cds_XP_022289413.1_27	2379	2275.4	2308	143.413
lcl|NC_035780.1_cds_XP_022337178.1_28	1983	1879.4	242	18.2056
lcl|NC_035780.1_cds_XP_022307508.1_29	1365	1261.4	45	5.04393
lcl|NC_035780.1_cds_XP_022290809.1_30	1143	1039.4	204.861	27.8668
lcl|NC_035780.1_cds_XP_022290816.1_31	1056	952.403	0	0
lcl|NC_035780.1_cds_XP_022290824.1_32	1056	952.403	11.1385	1.65355
lcl|NC_035780.1_cds_XP_022315191.1_33	1092	988.403	11	1.57351
lcl|NC_035780.1_cds_XP_022290115.1_34	330	226.762	838	522.497
lcl|NC_035780.1_cds_XP_022312709.1_35	3921	3817.4	94.1175	3.48588
lcl|NC_035780.1_cds_XP_022312581.1_36	4002	3898.4	721.883	26.1812
lcl|NC_035780.1_cds_XP_022308054.1_37	678	574.415	99	24.368
lcl|NC_035780.1_cds_XP_022301760.1_38	1368	1264.4	6	0.670928
lcl|NC_035780.1_cds_XP_022290427.1_39	1878	1774.4	107	8.52593
lcl|NC_035780.1_cds_XP_022290433.1_40	1866	1762.4	0	0
lcl|NC_035780.1_cds_XP_022306258.1_41	1770	1666.4	19.6393	1.66631
lcl|NC_035780.1_cds_XP_022306268.1_42	1764	1660.4	13.3607	1.13769
lcl|NC_035780.1_cds_XP_022340680.1_43	2601	2497.4	6	0.339682
lcl|NC_035780.1_cds_XP_022340691.1_44	2601	2497.4	6	0.339682
lcl|NC_035780.1_cds_XP_022340707.1_45	2445	2341.4	23	1.38887
lcl|NC_035780.1_cds_XP_022340720.1_46	612	508.415	11	3.05904
lcl|NC_035780.1_cds_XP_022308197.1_47	11961	11857.4	534	6.3674
lcl|NC_035780.1_cds_XP_022308214.1_48	3693	3589.4	534.181	21.0415
lcl|NC_035780.1_cds_XP_022308208.1_49	3723	3619.4	602.819	23.5484
lcl|NC_035780.1_cds_XP_022345918.1_50	2454	2350.4	666	40.0629
