target_id	length	eff_length	est_counts	tpm
rna-XR_002636969.1	1017	924.062	43.2036	39.9801
rna-XR_002635081.1	711	618.062	20	27.6709
rna-XR_002636046.1	3105	3012.06	393.815	111.803
rna-XR_002638148.1	1586	1493.06	136	77.8908
rna-XR_002639675.1	25148	25055.1	2675	91.2964
rna-XR_002636574.1	10029	9936.06	828.758	71.3245
rna-XR_002636864.1	6843	6750.06	6124	775.805
rna-XR_002636863.1	6857	6764.06	669.93	84.693
rna-XR_002635698.1	5581	5488.06	849	132.286
rna-XR_002637875.1	1611	1518.06	92.6831	52.2079
rna-XR_002639757.1	803	710.062	219	263.738
rna-XR_002637404.1	5548	5455.06	125.592	19.6874
rna-XR_002637403.1	5983	5890.06	460.373	66.8367
rna-XR_002638411.1	1032	939.062	394.981	359.673
rna-XR_002638407.1	729	636.062	1.50974e-07	2.02968e-07
rna-XR_002639131.1	1047	954.062	84	75.2884
rna-XR_002637017.1	894	801.062	200.448	213.974
rna-XR_002637713.1	950	857.062	195	194.557
rna-XR_002637880.1	796	703.062	114	138.655
rna-XR_002637799.1	2043	1950.06	185.897	81.5171
rna-XR_002638995.1	4595	4502.06	2146.92	407.784
rna-XR_002634943.1	2592	2499.06	12.3211	4.21598
rna-XR_002638063.1	2112	2019.06	7.10335	3.00842
rna-XR_002638876.1	781	688.062	0	0
rna-XR_002637797.1	729	636.062	275	369.708
rna-XR_002635789.1	2467	2374.06	856.887	308.643
rna-XR_002634753.1	12574	12481.1	2324.31	159.246
rna-XR_002634768.1	11583	11490.1	538.904	40.1065
rna-XR_002634760.1	11581	11488.1	649.014	48.3095
rna-XR_002634750.1	11580	11487.1	712.247	53.0209
rna-XR_002634765.1	11580	11487.1	712.247	53.0209
rna-XR_002634752.1	11577	11484.1	941.414	70.0988
rna-XR_002634754.1	11576	11483.1	1033.17	76.9376
rna-XR_002634762.1	11576	11483.1	1033.17	76.9376
rna-XR_002634766.1	11574	11481.1	1244.41	92.6842
rna-XR_002633935.1	431	338.133	36	91.0418
rna-XR_002634061.1	501	408.088	85	178.111
rna-XR_002639939.1	2258	2165.06	2269.91	896.529
rna-XR_002636171.1	1823	1730.06	159	78.5888
rna-XR_002639137.1	2172	2079.06	3925.71	1614.64
rna-XR_002639138.1	13744	13651.1	4583.56	287.119
rna-XR_002637000.1	940	847.062	7.4007	7.47107
rna-XR_002635934.1	8203	8110.06	5296.42	558.449
rna-XR_002638094.1	4346	4253.06	214.499	43.127
rna-XR_002638095.1	4346	4253.06	214.499	43.127
rna-XR_002638091.1	4345	4252.06	0.000279968	5.63034e-05
rna-XR_002638093.1	4345	4252.06	0.000279968	5.63034e-05
rna-XR_002638097.1	4345	4252.06	0.000279968	5.63034e-05
rna-XR_002638090.1	4343	4250.06	0.000462727	9.31012e-05
rna-XR_002638096.1	4343	4250.06	0.000462727	9.31012e-05
rna-XR_002638679.1	12442	12349.1	5867.34	406.287
rna-XR_002638671.1	11226	11133.1	3441.87	264.366
rna-XR_002638132.1	668	575.062	61	90.7069
rna-XR_002636687.1	622	529.062	61	98.5935
rna-XR_002638840.1	1814	1721.06	261	129.679
rna-XR_002638600.1	25571	25478.1	2827.86	94.9109
rna-XR_002635894.1	3468	3375.06	931.214	235.935
rna-XR_002635072.1	2915	2822.06	1709.64	518.041
rna-XR_002636555.1	2022	1929.06	182.61	80.9474
rna-XR_002638364.1	4275	4182.06	5941.38	1214.85
rna-XR_002637425.1	53382	53289.1	5237.76	84.049
rna-XR_002637423.1	1528	1435.06	3.30217	1.96768
rna-XR_002637424.1	1524	1431.06	65.0796	38.8877
rna-XR_002637419.1	2114	2021.06	218.256	92.3446
rna-XR_002637421.1	2114	2021.06	218.256	92.3446
rna-XR_002636179.1	2869	2776.06	80.3943	24.764
rna-XR_002634989.1	5721	5628.06	437.527	66.4769
rna-XR_002634991.1	5721	5628.06	437.527	66.4769
rna-XR_002637676.1	1190	1097.06	109	84.9612
rna-XR_002639760.1	3442	3349.06	2141.74	546.851
rna-XR_002637696.1	1358	1265.06	458.231	309.741
rna-XR_002637764.1	16571	16478.1	2104.27	109.2
rna-XR_002638213.1	2887	2794.06	296	90.5902
rna-XR_002635759.1	5044	4951.06	36.3156	6.2722
rna-XR_002635760.1	5047	4954.06	1460.68	252.128
rna-XR_002639528.1	3153	3060.06	892.96	249.533
rna-XR_002637753.1	41923	41830.1	5052.44	103.285
rna-XR_002637752.1	50097	50004.1	2095.57	35.8363
rna-XR_002636558.1	2509	2416.06	896.9	317.44
rna-XR_002635374.1	2792	2699.06	476.446	150.948
rna-XR_002638485.1	25118	25025.1	257.222	8.78937
rna-XR_002638486.1	25122	25029.1	216.858	7.40894
rna-XR_002638487.1	20258	20165.1	4343.44	184.187
rna-XR_002637599.1	1516	1423.06	229	137.606
rna-XR_002637108.1	2570	2477.06	298	102.874
rna-XR_002638776.1	6414	6321.06	954.382	129.109
rna-XR_002634884.1	4828	4735.06	2711	489.586
rna-XR_002636369.1	6057	5964.06	118.238	16.9527
rna-XR_002636373.1	6057	5964.06	118.238	16.9527
rna-XR_002636376.1	6057	5964.06	118.238	16.9527
rna-XR_002636377.1	6057	5964.06	118.238	16.9527
rna-XR_002636378.1	6057	5964.06	118.238	16.9527
rna-XR_002636379.1	6057	5964.06	118.238	16.9527
rna-XR_002636380.1	6049	5956.06	29.1721	4.18827
rna-XR_002635791.1	5513	5420.06	331.238	52.259
rna-XR_002634844.1	2698	2605.06	162	53.1768
rna-XR_002639408.1	2832	2739.06	181.395	56.6301
rna-XR_002634095.1	6873	6780.06	718.23	90.5847
rna-XR_002634101.1	6873	6780.06	718.23	90.5847
rna-XR_002639331.1	4949	4856.06	4584.82	807.353
rna-XR_002639328.1	576	483.062	23.1899	41.0507
rna-XR_002637493.1	1981	1888.06	261.275	118.333
rna-XR_002639142.1	4052	3959.06	968.704	209.23
rna-XR_002639143.1	1776	1683.06	222	112.792
rna-XR_002639218.1	6249	6156.06	630.121	87.5279
rna-XR_002633990.1	2189	2096.06	417	170.121
rna-XR_002633994.1	13871	13778.1	5572.78	345.867
rna-XR_002633989.1	1301	1208.06	1519.99	1075.91
rna-XR_002637639.1	1965	1872.06	0	0
rna-XR_002637641.1	2339	2246.06	145	55.2041
rna-XR_002636585.1	3459	3366.06	443.225	112.597
rna-XR_002637687.1	23847	23754.1	1745.46	62.8344
rna-XR_002637686.1	20703	20610.1	1641.6	68.1104
rna-XR_002637682.1	20296	20203.1	5.71251	0.241788
rna-XR_002637684.1	14299	14206.1	0	0
rna-XR_002637685.1	9252	9159.06	0	0
rna-XR_002637688.1	7694	7601.06	0	0
rna-XR_002637683.1	7584	7491.06	0	0
rna-XR_002637453.1	7631	7538.06	800	90.7519
rna-XR_002637596.1	6923	6830.06	4499.99	563.394
rna-XR_002637884.1	1653	1560.06	132	72.3531
rna-XR_002637648.1	1704	1611.06	63.3345	33.6166
rna-XR_002634904.1	2552	2459.06	167.685	58.311
rna-XR_002635937.1	2064	1971.06	147.368	63.9334
rna-XR_002635938.1	1077	984.062	34.5791	30.0481
rna-XR_002637712.1	3545	3452.06	99.7451	24.7081
rna-XR_002635864.1	820	727.062	290.812	342.032
rna-XR_002639527.1	2722	2629.06	225.403	73.3135
