target_id	length	eff_length	est_counts	tpm
lcl|NC_035780.1_cds_XP_022327646.1_1	2010	1910.17	30	2.46413
lcl|NC_035780.1_cds_XP_022303032.1_2	1194	1094.17	3.27675	0.469865
lcl|NC_035780.1_cds_XP_022303041.1_3	1182	1082.17	6.72325	0.974759
lcl|NC_035780.1_cds_XP_022305632.1_4	801	701.188	7	1.56631
lcl|NC_035780.1_cds_XP_022317406.1_5	693	593.188	35	9.25742
lcl|NC_035780.1_cds_XP_022330629.1_6	1773	1673.17	24	2.25053
lcl|NC_035780.1_cds_XP_022330639.1_7	2283	2183.17	48	3.44959
lcl|NC_035780.1_cds_XP_022295762.1_8	432	332.262	0.720889	0.340409
lcl|NC_035780.1_cds_XP_022295750.1_9	936	836.171	5.14286	0.964991
lcl|NC_035780.1_cds_XP_022337778.1_10	432	332.262	0.720889	0.340409
lcl|NC_035780.1_cds_XP_022325096.1_11	432	332.262	8.34898	3.94245
lcl|NC_035780.1_cds_XP_022330653.1_12	432	332.262	2.20924	1.04322
lcl|NC_035780.1_cds_XP_022307863.1_13	987	887.171	54	9.54994
lcl|NC_035780.1_cds_XP_022301465.1_14	945	845.171	10	1.85639
lcl|NC_035780.1_cds_XP_022301545.1_15	915	815.171	0	0
lcl|NC_035780.1_cds_XP_022301617.1_16	915	815.171	0	0
lcl|NC_035780.1_cds_XP_022301726.1_17	912	812.171	12	2.31818
lcl|NC_035780.1_cds_XP_022301276.1_18	903	803.171	223	43.5623
lcl|NC_035780.1_cds_XP_022323720.1_19	2028	1928.17	125.834	10.2392
lcl|NC_035780.1_cds_XP_022323729.1_20	2022	1922.17	131.614	10.743
lcl|NC_035780.1_cds_XP_022323703.1_21	2148	2048.17	82.3188	6.30589
lcl|NC_035780.1_cds_XP_022323712.1_22	2148	2048.17	82.3188	6.30589
lcl|NC_035780.1_cds_XP_022323738.1_23	1821	1721.17	151.914	13.8481
lcl|NC_035780.1_cds_XP_022289422.1_24	1074	974.171	84	13.5288
lcl|NC_035780.1_cds_XP_022289394.1_25	5082	4982.17	202.778	6.3858
lcl|NC_035780.1_cds_XP_022289401.1_26	5082	4982.17	202.778	6.3858
lcl|NC_035780.1_cds_XP_022289413.1_27	2379	2279.17	1767	121.639
lcl|NC_035780.1_cds_XP_022337178.1_28	1983	1883.17	202	16.8297
lcl|NC_035780.1_cds_XP_022307508.1_29	1365	1265.17	27	3.34833
lcl|NC_035780.1_cds_XP_022290809.1_30	1143	1043.17	100.158	15.0641
