target_id	length	eff_length	est_counts	tpm
rna-XR_002636969.1	1017	920.61	14.3714	21.5176
rna-XR_002635081.1	711	614.698	20	44.8476
rna-XR_002636046.1	3105	3008.61	258.904	118.616
rna-XR_002638148.1	1586	1489.61	108	99.9362
rna-XR_002639675.1	25148	25051.6	1798	98.9295
rna-XR_002636574.1	10029	9932.61	550.454	76.3888
rna-XR_002636864.1	6843	6746.61	2664.24	544.327
rna-XR_002636863.1	6857	6760.61	2467.78	503.143
rna-XR_002635698.1	5581	5484.61	416	104.549
rna-XR_002637875.1	1611	1514.61	90.4327	82.2993
rna-XR_002639757.1	803	706.661	236	460.334
rna-XR_002637404.1	5548	5451.61	9.17087	2.31877
rna-XR_002637403.1	5983	5886.61	430.122	100.716
rna-XR_002638411.1	1032	935.61	292.313	430.651
rna-XR_002638407.1	729	632.698	0	0
rna-XR_002639131.1	1047	950.61	60	87.0003
rna-XR_002637017.1	894	797.661	131.8	227.755
rna-XR_002637713.1	950	853.661	114	184.073
rna-XR_002637880.1	796	699.661	2	3.94016
rna-XR_002637799.1	2043	1946.61	100.726	71.3235
rna-XR_002638995.1	4595	4498.61	1296.98	397.4
rna-XR_002634943.1	2592	2495.61	21.1256	11.6682
rna-XR_002638063.1	2112	2015.61	30.2745	20.7034
rna-XR_002638876.1	781	684.661	67	134.887
rna-XR_002637797.1	729	632.698	314	684.076
rna-XR_002635789.1	2467	2370.61	642.715	373.706
rna-XR_002634753.1	12574	12477.6	1008.67	111.426
rna-XR_002634768.1	11583	11486.6	376.185	45.1421
rna-XR_002634760.1	11581	11484.6	446.494	53.5885
rna-XR_002634750.1	11580	11483.6	486.439	58.3877
rna-XR_002634765.1	11580	11483.6	486.439	58.3877
rna-XR_002634752.1	11577	11480.6	629.047	75.5249
rna-XR_002634754.1	11576	11479.6	685.343	82.2911
rna-XR_002634762.1	11576	11479.6	685.343	82.2911
rna-XR_002634766.1	11574	11477.6	813.519	97.6985
rna-XR_002633935.1	431	334.756	26	107.058
rna-XR_002634061.1	501	404.756	39	132.814
rna-XR_002639939.1	2258	2161.61	1370.73	874.067
rna-XR_002636171.1	1823	1726.61	127	101.387
rna-XR_002639137.1	2172	2075.61	2488.51	1652.59
rna-XR_002639138.1	13744	13647.6	2546.13	257.155
rna-XR_002637000.1	940	843.661	4.18544	6.83825
rna-XR_002635934.1	8203	8106.61	3369.02	572.844
rna-XR_002638094.1	4346	4249.61	29.2172	9.47678
rna-XR_002638095.1	4346	4249.61	29.2172	9.47678
rna-XR_002638091.1	4345	4248.61	36.8308	11.9491
rna-XR_002638093.1	4345	4248.61	36.8308	11.9491
rna-XR_002638097.1	4345	4248.61	36.8308	11.9491
rna-XR_002638090.1	4343	4246.61	58.5367	19.0002
rna-XR_002638096.1	4343	4246.61	58.5367	19.0002
rna-XR_002638679.1	12442	12345.6	3914.36	437.039
rna-XR_002638671.1	11226	11129.6	1791.35	221.856
rna-XR_002638132.1	668	571.698	35	84.3865
rna-XR_002636687.1	622	525.731	45	117.983
