target_id	length	eff_length	est_counts	tpm
rna-XR_002636969.1	1017	907.31	11.6698	58.4836
rna-XR_002635081.1	711	605.069	18	135.268
rna-XR_002636046.1	3105	2995.31	428.367	650.281
rna-XR_002638148.1	1586	1476.31	35	107.8
rna-XR_002639675.1	25148	25038.3	109	19.7947
rna-XR_002636574.1	10029	9919.31	22.2334	10.1918
rna-XR_002636864.1	6843	6733.31	242.954	164.067
rna-XR_002636863.1	6857	6747.31	426.968	287.735
rna-XR_002635698.1	5581	5471.31	15	12.466
rna-XR_002637875.1	1611	1501.31	8.95954	27.1358
rna-XR_002639757.1	803	696.314	5	32.6507
rna-XR_002637404.1	5548	5438.31	0.000376028	0.000314401
rna-XR_002637403.1	5983	5873.31	49.0064	37.94
rna-XR_002638411.1	1032	922.31	9.24503	45.5784
rna-XR_002638407.1	729	623.022	2.19282	16.0039
rna-XR_002639131.1	1047	937.31	3	14.5534
rna-XR_002637017.1	894	786.51	7.17287	41.4683
rna-XR_002637713.1	950	841.029	2	10.813
rna-XR_002637880.1	796	689.419	2	13.1909
rna-XR_002637799.1	2043	1933.31	3	7.05581
rna-XR_002638995.1	4595	4485.31	518.527	525.662
rna-XR_002634943.1	2592	2482.31	30.0482	55.0413
rna-XR_002638063.1	2112	2002.31	0	0
rna-XR_002638876.1	781	674.733	1	6.739
rna-XR_002637797.1	729	623.022	1611	11757.6
rna-XR_002635789.1	2467	2357.31	103.482	199.607
rna-XR_002634753.1	12574	12464.3	549.095	200.312
rna-XR_002634768.1	11583	11473.3	45.5164	18.0388
rna-XR_002634760.1	11581	11471.3	55.4851	21.9933
rna-XR_002634750.1	11580	11470.3	61.2614	24.285
rna-XR_002634765.1	11580	11470.3	61.2614	24.285
rna-XR_002634752.1	11577	11467.3	82.4591	32.6967
rna-XR_002634754.1	11576	11466.3	91.0466	36.105
rna-XR_002634762.1	11576	11466.3	91.0466	36.105
rna-XR_002634766.1	11574	11464.3	111	44.0255
rna-XR_002633935.1	431	328.244	4	55.4102
rna-XR_002634061.1	501	397.626	7	80.0481
rna-XR_002639939.1	2258	2148.31	118.341	250.477
rna-XR_002636171.1	1823	1713.31	503	1334.93
rna-XR_002639137.1	2172	2062.31	361.079	796.115
rna-XR_002639138.1	13744	13634.3	254.049	84.7251
rna-XR_002637000.1	940	831.282	0	0
rna-XR_002635934.1	8203	8093.31	229.946	129.19
rna-XR_002638094.1	4346	4236.31	1.44299	1.54882
rna-XR_002638095.1	4346	4236.31	1.44299	1.54882
rna-XR_002638091.1	4345	4235.31	1.88684	2.02571
rna-XR_002638093.1	4345	4235.31	1.88684	2.02571
rna-XR_002638097.1	4345	4235.31	1.88684	2.02571
rna-XR_002638090.1	4343	4233.31	3.22675	3.46587
rna-XR_002638096.1	4343	4233.31	3.22675	3.46587
rna-XR_002638679.1	12442	12332.3	499.487	184.165
rna-XR_002638671.1	11226	11116.3	139.094	56.8951
rna-XR_002638132.1	668	562.465	1	8.08411
rna-XR_002636687.1	622	516.957	2	17.5915
rna-XR_002638840.1	1814	1704.31	2	5.33591
rna-XR_002638600.1	25571	25461.3	296.751	52.9955
rna-XR_002635894.1	3468	3358.31	66.2338	89.678
rna-XR_002635072.1	2915	2805.31	148.146	240.124
rna-XR_002636555.1	2022	1912.31	2	4.75553
rna-XR_002638364.1	4275	4165.31	542.413	592.121
rna-XR_002637425.1	53382	53272.3	524.909	44.8033
rna-XR_002637423.1	1528	1418.31	0	0
rna-XR_002637424.1	1524	1414.31	0	0
rna-XR_002637419.1	2114	2004.31	82.2634	186.625
rna-XR_002637421.1	2114	2004.31	82.2634	186.625
rna-XR_002636179.1	2869	2759.31	11.323	18.659
rna-XR_002634989.1	5721	5611.31	64.7085	52.4354
rna-XR_002634991.1	5721	5611.31	64.7085	52.4354
rna-XR_002637676.1	1190	1080.31	49	206.241
rna-XR_002639760.1	3442	3332.31	1204.78	1643.95
rna-XR_002637696.1	1358	1248.31	22.0494	80.3158
rna-XR_002637764.1	16571	16461.3	43.0963	11.9043
rna-XR_002638213.1	2887	2777.31	7	11.4604
rna-XR_002635759.1	5044	4934.31	0.00565023	0.00520675
rna-XR_002635760.1	5047	4937.31	216.994	199.841
rna-XR_002639528.1	3153	3043.31	33	49.3055
rna-XR_002637753.1	41923	41813.3	480.942	52.3004
rna-XR_002637752.1	50097	49987.3	651.377	59.2516
rna-XR_002636558.1	2509	2399.31	49.8327	94.4399
rna-XR_002635374.1	2792	2682.31	10.3	17.4605
rna-XR_002638485.1	25118	25008.3	40.2062	7.31031
rna-XR_002638486.1	25122	25012.3	33.5265	6.09483
rna-XR_002638487.1	20258	20148.3	885.769	199.898
rna-XR_002637599.1	1516	1406.31	5099	16486.6
rna-XR_002637108.1	2570	2460.31	121	223.626
rna-XR_002638776.1	6414	6304.31	33.7563	24.3469
rna-XR_002634884.1	4828	4718.31	118	113.716
rna-XR_002636369.1	6057	5947.31	2.04749	1.56541
rna-XR_002636373.1	6057	5947.31	2.04749	1.56541
rna-XR_002636376.1	6057	5947.31	2.04749	1.56541
rna-XR_002636377.1	6057	5947.31	2.04749	1.56541
rna-XR_002636378.1	6057	5947.31	2.04749	1.56541
rna-XR_002636379.1	6057	5947.31	2.04749	1.56541
rna-XR_002636380.1	6049	5939.31	0.782673	0.5992
rna-XR_002635791.1	5513	5403.31	15.3304	12.9009
rna-XR_002634844.1	2698	2588.31	6	10.5405
rna-XR_002639408.1	2832	2722.31	16.9109	28.246
rna-XR_002634095.1	6873	6763.31	84.8803	57.0657
rna-XR_002634101.1	6873	6763.31	84.8803	57.0657
rna-XR_002639331.1	4949	4839.31	294.685	276.886
rna-XR_002639328.1	576	471.801	3.78572	36.4852
rna-XR_002637493.1	1981	1871.31	41.222	100.164
rna-XR_002639142.1	4052	3942.31	29.5698	34.1055
rna-XR_002639143.1	1776	1666.31	4	10.9152
rna-XR_002639218.1	6249	6139.31	118	87.3956
rna-XR_002633990.1	2189	2079.31	14	30.6151
rna-XR_002633994.1	13871	13761.3	445.352	147.154
rna-XR_002633989.1	1301	1191.31	186	709.93
rna-XR_002637639.1	1965	1855.31	5.07856	12.4466
rna-XR_002637641.1	2339	2229.31	11.9214	24.3156
rna-XR_002636585.1	3459	3349.31	3	4.0728
rna-XR_002637687.1	23847	23737.3	52.8502	10.1238
rna-XR_002637686.1	20703	20593.3	105.946	23.3931
rna-XR_002637682.1	20296	20186.3	537.515	121.077
rna-XR_002637684.1	14299	14189.3	0	0
