GeneID	fold2_avg	fold3_avg	fold4_avg	fold5_avg	fold6_avg
LOC111099029_exp	1.70236184941948	2.48159007988193	1.77783019613921	1.75792696003638	1.96951471337021
LOC111099033_exp	0.227077495990567	-0.736635517326166	-0.621076896889618	-1.05849669683857	-0.856000940160653
LOC111099035_exp	0.341634547159081	-0.0164849473064085	0.129827553685281	0.447541949811271	0.973105749611931
LOC111099036_exp	-0.0599153329100594	0.315694209993531	-0.0843480029901306	1.86654392288741	1.15864682304632
LOC111099040_exp	-0.33388385351592	-0.717723465850879	-0.827803089585227	-2.05280441071557	-1.65760441442189
LOC111099041_exp	1.74209894697155	1.8482449294433	2.84739504537181	1.43770304340188	1.63903913019385
LOC111099043_exp	0.914588404333904	0.32321898457253	-0.845612325721704	0.258786016376417	0.806328992549982
LOC111099045_exp	0.0227047838470238	0.630652027579824	0.792639954918657	0.290929297847921	0.563797556606136
LOC111099047_exp	0.702864942290954	1.51470384978497	1.04783345891573	1.38515109600645	1.44285740708502
LOC111099050_exp	-0.227296124368698	-0.0796259322596019	-0.157686393539113	-0.0788927923280522	-0.354191662499207
LOC111099053_exp	0.59590285402154	0.571512494519974	1.01941955671024	0.635761247794408	0.956800459235266
LOC111099056_exp	1.21551004545795	0.93255719813929	0.760796288207079	0.222357546987064	-0.528806328401387
LOC111099060_exp	0.253230392374153	1.23921617456164	1.93838749698617	1.79706352044879	2.11118605248925
LOC111099062_exp	0.119155303172785	0.495843804191446	0.163038103546496	-0.852955930717023	-0.798743470036015
LOC111099063_exp	0.964554320868581	0.827505443884602	0.836479412127563	0.3970613676094	0.652496948174276
LOC111099064_exp	0.220526919381521	0.369362472876138	0.406880940634803	0.649598397766093	1.08840670115553
LOC111099065_exp	0.845659154974043	1.99490225995215	2.01646612201379	1.2530404483379	2.33804912042849
LOC111099067_exp	0.30529012665436	0.158408065339542	0.539526721398705	0.648250479065285	-0.0574363482382947
LOC111099069_exp	-0.00834098310701161	-0.22044857403267	-0.254875071515165	0.672404851112533	0.315329239184365
LOC111099070_exp	1.03476976262847	0.261808711723047	0.612399424740369	0.410332962156568	0.166797520408222
LOC111099073_exp	0.504294747462925	0.826818401825422	-0.28488348012077	0.0192187240285	-0.676559665806009
LOC111099079_exp	0.890845454664161	1.15200819582933	-0.311185133520367	-0.374221575359154	-0.113900137329115
LOC111099080_exp	0.510365192819578	0.0359602590564726	-0.209803847990131	0.510365192819578	-0.0445843679923414
LOC111099091_exp	-1.10694751022377	-0.685301890342905	-0.45523318616822	-0.33571761316553	0.118614494898779
LOC111099092_exp	0.181114712738823	0.599200380742478	0.24593455626218	0.838791226409873	0.450013183903245
LOC111099093_exp	0.54138131538672	0.454569772009969	0.327270281399738	0.572422042307552	0.482301177559464
LOC111099095_exp	0.397526009044094	1.0041678672291	0.705424111898659	1.58283025336864	1.25722287637822
LOC111099097_exp	1.15940385967538	0.877564291747759	0.816616726437028	0.380563955311481	-0.224918955164929
LOC111099101_exp	-0.725451449474514	-0.705422108976338	-0.895042448674719	-1.25710930940925	-1.51131546648345
LOC111099102_exp	-0.0397994650447184	-0.245651871526449	0.421287066786267	0.595176548307322	-1.09355178378779
LOC111099104_exp	1.67677396286829	-0.023325995640062	-0.432773823193146	-1.18419505035125	-0.405418824630763
LOC111099105_exp	0.413507290022217	0.403172009305397	0.176825885314233	0.317770841947361	0.881783503225205
LOC111099112_exp	3.25682228030885	1.25919488096881	1.43988453135423	1.29973634365157	1.2513726629313
LOC111099115_exp	0.38145574744658	-0.0393969503955666	-0.710666022936661	-0.446313513826387	-0.339867868855912
LOC111099122_exp	-0.369512529952575	-0.774563271656653	-0.907025958239194	-0.534097890640252	-0.915697675922285
LOC111099123_exp	1.83790040075402	0.663497442848424	1.25723692197122	2.01763826800866	1.88891222214961
LOC111099125_exp	0.147296648683149	0.130901513179799	0.219095336857006	0.698173722665918	1.11323841433108
LOC111099131_exp	-0.188576568992708	-0.147713720792075	-0.0777617473001476	-0.122248037609937	-0.205267993070774
LOC111099140_exp	0.232895701164064	-0.155478538841413	1.03590207231286	0.211713721354351	0.0950273998848511
LOC111099145_exp	2.00745695894695	1.60516371242747	1.40867412873243	1.40255774917637	0.936913496068055
LOC111099147_exp	1.22666142698788	1.44986228597356	1.53056447212188	1.40044233014107	1.44404484804321
LOC111099151_exp	-1.14993739233079	-1.49002452653299	-1.26592525082855	-2.1092547420584	-1.51003945549182
LOC111099152_exp	0.503655270499349	0.134815981577234	0.00804500531444837	0.24726409248726	-0.0488242986387975
LOC111099153_exp	1.60477826682667	1.08744888964613	1.10586807626831	1.33621821422041	0.52383178029494
LOC111099155_exp	1.02682753323506	0.650500835884599	0.76422284224122	0.215261204306881	0.966537019030839
LOC111099156_exp	0.906262038565921	1.16813513534956	1.22798103162601	0.393433960493081	0.919974447361962
LOC111099157_exp	-0.153668215127246	0.0206956674116439	-0.116944788312468	-0.344287220625176	0.0732933043875198
LOC111099161_exp	-0.0493322054792163	-0.0155654232810567	-0.0586904123258354	-0.0380304009584476	-0.0609427255136701
LOC111099168_exp	0.252411611644327	0.617163834777656	0.389049540855809	0.632009325587488	0.599984905917852
LOC111099169_exp	0.504908414323247	0.728763284735282	0.817231631794808	0.69223485563943	0.88987869535193
LOC111099172_exp	1.31563403862064	1.40964687252888	1.70980979481741	2.03303800455933	1.6176864928503
LOC111099174_exp	0.804152428623677	1.09375457437639	1.27908586701597	0.687088312846266	0.676114923082254
LOC111099175_exp	-1.10526339620306	-1.09067171585219	-0.839441840413898	-0.792368664481785	-0.673364740272384
LOC111099176_exp	0.198382116736976	0.788116064184894	1.34624620007278	-0.442918177665329	0.14307675248896
LOC111099180_exp	0.326021549912635	0.272189544657579	-0.267706014373305	-0.182513399563015	-0.326995315793092
LOC111099182_exp	0.0936066465119295	-0.187461957528645	0.15772482004764	0.0270752021242841	0.434041502739673
LOC111099186_exp	-0.277987164150759	-0.492855363690227	0.31217409103184	0.779226892306007	1.19623020899117
LOC111099192_exp	0.161586731421446	1.21303170588017	-0.842855035423912	-1.00097244143097	-1.41574058566675
LOC111099194_exp	0.120503373836589	0.450241006043257	0.630023119744147	1.49791114284772	0.792607062666149
LOC111099196_exp	0.36962411125635	0.814320485391534	1.16203213222683	0.671283293741987	0.43357908614197
LOC111099197_exp	0.623754571133845	0.940936066802116	0.440651633353206	0.413281791370888	0.438733336370632
LOC111099200_exp	0.105536100353123	-0.507395559863169	-0.0618390723184425	-0.0976079514753433	-0.634243126438403
LOC111099202_exp	-0.324055120614552	-0.731246294584845	-1.01569706421449	-1.01688011755793	0.047080798439438
LOC111099203_exp	-0.276656235604376	-0.644415526813664	-0.664864556587527	-0.60729320562651	-0.774520973875055
