target_id	length	eff_length	est_counts	tpm
lcl|NC_035780.1_cds_XP_022327646.1_1	2010	1903.17	203	23.6877
lcl|NC_035780.1_cds_XP_022303032.1_2	1194	1087.17	64.827	13.2423
lcl|NC_035780.1_cds_XP_022303041.1_3	1182	1075.17	106.173	21.9301
lcl|NC_035780.1_cds_XP_022305632.1_4	801	694.174	112	35.8307
lcl|NC_035780.1_cds_XP_022317406.1_5	693	586.174	116	43.9478
lcl|NC_035780.1_cds_XP_022330629.1_6	1773	1666.17	302	40.2525
lcl|NC_035780.1_cds_XP_022330639.1_7	2283	2176.17	402	41.024
lcl|NC_035780.1_cds_XP_022295762.1_8	432	325.202	0	0
lcl|NC_035780.1_cds_XP_022295750.1_9	936	829.174	91	24.3726
lcl|NC_035780.1_cds_XP_022337778.1_10	432	325.202	49.3634	33.71
lcl|NC_035780.1_cds_XP_022325096.1_11	432	325.202	62.0197	42.3528
lcl|NC_035780.1_cds_XP_022330653.1_12	432	325.202	3.61686	2.46993
lcl|NC_035780.1_cds_XP_022307863.1_13	987	880.174	131.914	33.2834
lcl|NC_035780.1_cds_XP_022301465.1_14	945	838.174	104.24	27.6188
lcl|NC_035780.1_cds_XP_022301545.1_15	915	808.174	0	0
lcl|NC_035780.1_cds_XP_022301617.1_16	915	808.174	0	0
lcl|NC_035780.1_cds_XP_022301726.1_17	912	805.174	107.847	29.7456
lcl|NC_035780.1_cds_XP_022301276.1_18	903	796.174	107	29.8457
lcl|NC_035780.1_cds_XP_022323720.1_19	2028	1921.17	141.965	16.4105
lcl|NC_035780.1_cds_XP_022323729.1_20	2022	1915.17	242.692	28.1419
lcl|NC_035780.1_cds_XP_022323703.1_21	2148	2041.17	76.3996	8.31222
lcl|NC_035780.1_cds_XP_022323712.1_22	2148	2041.17	76.3996	8.31222
lcl|NC_035780.1_cds_XP_022323738.1_23	1821	1714.17	54.5432	7.06629
lcl|NC_035780.1_cds_XP_022289422.1_24	1074	967.174	138	31.6869
lcl|NC_035780.1_cds_XP_022289394.1_25	5082	4975.17	331.5	14.7973
lcl|NC_035780.1_cds_XP_022289401.1_26	5082	4975.17	331.5	14.7973
lcl|NC_035780.1_cds_XP_022289413.1_27	2379	2272.17	443	43.298
lcl|NC_035780.1_cds_XP_022337178.1_28	1983	1876.17	371	43.9144
lcl|NC_035780.1_cds_XP_022307508.1_29	1365	1258.17	157	27.7118
lcl|NC_035780.1_cds_XP_022290809.1_30	1143	1036.17	117.41	25.1639
lcl|NC_035780.1_cds_XP_022290816.1_31	1056	949.174	444.031	103.89
lcl|NC_035780.1_cds_XP_022290824.1_32	1056	949.174	139.559	32.6526
lcl|NC_035780.1_cds_XP_022315191.1_33	1092	985.174	159	35.8418
lcl|NC_035780.1_cds_XP_022290115.1_34	330	223.375	73	72.5762
lcl|NC_035780.1_cds_XP_022312709.1_35	3921	3814.17	775.925	45.1778
lcl|NC_035780.1_cds_XP_022312581.1_36	4002	3895.17	695.075	39.6288
lcl|NC_035780.1_cds_XP_022308054.1_37	678	571.174	125	48.6013
lcl|NC_035780.1_cds_XP_022301760.1_38	1368	1261.17	277	48.7765
lcl|NC_035780.1_cds_XP_022290427.1_39	1878	1771.17	355	44.5116
lcl|NC_035780.1_cds_XP_022290433.1_40	1866	1759.17	0	0
lcl|NC_035780.1_cds_XP_022306258.1_41	1770	1663.17	263	35.1175
lcl|NC_035780.1_cds_XP_022306268.1_42	1764	1657.17	0	0
lcl|NC_035780.1_cds_XP_022340680.1_43	2601	2494.17	199	17.7187
lcl|NC_035780.1_cds_XP_022340691.1_44	2601	2494.17	199	17.7187
lcl|NC_035780.1_cds_XP_022340707.1_45	2445	2338.17	416	39.5114
lcl|NC_035780.1_cds_XP_022340720.1_46	612	505.174	432	189.91
lcl|NC_035780.1_cds_XP_022308197.1_47	11961	11854.2	2160	40.4658
lcl|NC_035780.1_cds_XP_022308214.1_48	3693	3586.17	58.9806	3.65244
lcl|NC_035780.1_cds_XP_022308208.1_49	3723	3616.17	644.019	39.5508
lcl|NC_035780.1_cds_XP_022345918.1_50	2454	2347.17	537	50.8083
lcl|NC_035780.1_cds_XP_022345977.1_51	2055	1948.17	3.10117	0.353511
lcl|NC_035780.1_cds_XP_022345984.1_52	2055	1948.17	3.10117	0.353511
lcl|NC_035780.1_cds_XP_022346005.1_53	2013	1906.17	7.7586	0.903913
lcl|NC_035780.1_cds_XP_022345997.1_54	2031	1924.17	0	0
lcl|NC_035780.1_cds_XP_022345966.1_55	2130	2023.17	0	0
lcl|NC_035780.1_cds_XP_022345932.1_56	2148	2041.17	0	0
lcl|NC_035780.1_cds_XP_022345941.1_57	2148	2041.17	0	0
lcl|NC_035780.1_cds_XP_022345950.1_58	2148	2041.17	0	0
lcl|NC_035780.1_cds_XP_022345958.1_59	2148	2041.17	75.6667	8.23248
lcl|NC_035780.1_cds_XP_022346041.1_60	1962	1855.17	66.2235	7.92745
lcl|NC_035780.1_cds_XP_022346050.1_61	1950	1843.17	0	0
lcl|NC_035780.1_cds_XP_022345991.1_62	2034	1927.17	71.3745	8.22485
lcl|NC_035780.1_cds_XP_022346033.1_63	1989	1882.17	0	0
lcl|NC_035780.1_cds_XP_022346024.1_64	2007	1900.17	104.02	12.157
lcl|NC_035780.1_cds_XP_022346059.1_65	1941	1834.17	0	0
lcl|NC_035780.1_cds_XP_022346082.1_66	1815	1708.17	110.565	14.3744
lcl|NC_035780.1_cds_XP_022346068.1_67	1893	1786.17	15.0015	1.86516
lcl|NC_035780.1_cds_XP_022346076.1_68	1893	1786.17	15.0015	1.86516
lcl|NC_035780.1_cds_XP_022346011.1_69	2010	1903.17	54.0936	6.31209
lcl|NC_035780.1_cds_XP_022346018.1_70	2010	1903.17	54.0936	6.31209
lcl|NC_035780.1_cds_XP_022317871.1_71	2562	2455.17	373	33.739
lcl|NC_035780.1_cds_XP_022345582.1_72	522	415.174	44.5	23.8032
lcl|NC_035780.1_cds_XP_022345588.1_73	522	415.174	44.5	23.8032
lcl|NC_035780.1_cds_XP_022300728.1_74	639	532.174	107	44.6515
lcl|NC_035780.1_cds_XP_022300735.1_75	558	451.174	0	0
lcl|NC_035780.1_cds_XP_022300741.1_76	540	433.174	0	0
lcl|NC_035780.1_cds_XP_022300678.1_77	2412	2305.17	95.7206	9.22162
lcl|NC_035780.1_cds_XP_022300686.1_78	2412	2305.17	95.7206	9.22162
lcl|NC_035780.1_cds_XP_022300673.1_79	2481	2374.17	248.559	23.25
lcl|NC_035780.1_cds_XP_022300710.1_80	603	496.174	68.3711	30.6016
lcl|NC_035780.1_cds_XP_022300704.1_81	690	583.174	57.6289	21.9456
lcl|NC_035780.1_cds_XP_022300696.1_82	690	583.174	0	0
lcl|NC_035780.1_cds_XP_022300718.1_83	588	481.174	0	0
lcl|NC_035780.1_cds_XP_022332622.1_84	924	817.174	108	29.3505
lcl|NC_035780.1_cds_XP_022332541.1_85	924	817.174	27	7.33762
lcl|NC_035780.1_cds_XP_022291989.1_86	762	655.174	27.3333	9.26492
lcl|NC_035780.1_cds_XP_022291996.1_87	762	655.174	27.3333	9.26492
lcl|NC_035780.1_cds_XP_022292003.1_88	762	655.174	27.3333	9.26492
lcl|NC_035780.1_cds_XP_022292017.1_89	372	265.248	73	61.1192
lcl|NC_035780.1_cds_XP_022334115.1_90	1038	931.174	0	0
lcl|NC_035780.1_cds_XP_022334107.1_91	1197	1090.17	118.559	24.1515
lcl|NC_035780.1_cds_XP_022334137.1_92	1197	1090.17	35.0335	7.13664
lcl|NC_035780.1_cds_XP_022334144.1_93	1197	1090.17	56.9305	11.5973
lcl|NC_035780.1_cds_XP_022334127.1_94	1197	1090.17	182.14	37.1035
lcl|NC_035780.1_cds_XP_022334154.1_95	1197	1090.17	0	0
lcl|NC_035780.1_cds_XP_022334095.1_96	1200	1093.17	200.337	40.6985
lcl|NC_035780.1_cds_XP_022311203.1_97	1701	1594.17	280	39.0057
lcl|NC_035780.1_cds_XP_022310582.1_98	1605	1498.17	122	18.0844
lcl|NC_035780.1_cds_XP_022310664.1_99	1605	1498.17	122	18.0844
lcl|NC_035780.1_cds_XP_022311175.1_100	1479	1372.17	199	32.207
lcl|NC_035780.1_cds_XP_022293816.1_101	2091	1984.17	337	37.7186
lcl|NC_035780.1_cds_XP_022308341.1_102	597	490.174	80	36.2448
lcl|NC_035780.1_cds_XP_022340295.1_103	6399	6292.17	774	27.3178
lcl|NC_035780.1_cds_XP_022306776.1_104	747	640.174	163	56.5452
lcl|NC_035780.1_cds_XP_022343594.1_105	4608	4501.17	627	30.9348
lcl|NC_035780.1_cds_XP_022343603.1_106	4605	4498.17	1.14244e-05	5.64029e-07
lcl|NC_035780.1_cds_XP_022343614.1_107	447	340.202	68	44.3893
lcl|NC_035780.1_cds_XP_022313574.1_108	1971	1864.17	353	42.0527
lcl|NC_035780.1_cds_XP_022337421.1_109	2079	1972.17	346	38.9616
lcl|NC_035780.1_cds_XP_022337430.1_110	1878	1771.17	0	0
lcl|NC_035780.1_cds_XP_022314208.1_111	534	427.174	0	0
lcl|NC_035780.1_cds_XP_022314198.1_112	537	430.174	79	40.7839
lcl|NC_035780.1_cds_XP_022314224.1_113	372	265.248	58	48.5604
lcl|NC_035780.1_cds_XP_022302913.1_114	1188	1081.17	181	37.1782
lcl|NC_035780.1_cds_XP_022344074.1_115	3219	3112.17	553	39.4609
lcl|NC_035780.1_cds_XP_022296047.1_116	645	538.174	3.92166	1.61828
lcl|NC_035780.1_cds_XP_022296053.1_117	627	520.174	61.0783	26.0762
lcl|NC_035780.1_cds_XP_022291121.1_118	603	496.174	0	0
lcl|NC_035780.1_cds_XP_022291113.1_119	630	523.174	0	0
lcl|NC_035780.1_cds_XP_022291104.1_120	780	673.174	147	48.4949
lcl|NC_035780.1_cds_XP_022286889.1_121	789	682.174	21.5451	7.01391
lcl|NC_035780.1_cds_XP_022286898.1_122	789	682.174	21.5451	7.01391
lcl|NC_035780.1_cds_XP_022286902.1_123	789	682.174	21.5451	7.01391
lcl|NC_035780.1_cds_XP_022286909.1_124	789	682.174	21.5451	7.01391
lcl|NC_035780.1_cds_XP_022286916.1_125	789	682.174	21.5451	7.01391
lcl|NC_035780.1_cds_XP_022286927.1_126	789	682.174	21.5451	7.01391
lcl|NC_035780.1_cds_XP_022330721.1_127	1368	1261.17	184.794	32.5401
lcl|NC_035780.1_cds_XP_022330815.1_128	1419	1312.17	156.057	26.4119
lcl|NC_035780.1_cds_XP_022330852.1_129	3540	3433.17	230.488	14.9093
lcl|NC_035780.1_cds_XP_022323025.1_130	360	253.279	40	35.0725
lcl|NC_035780.1_cds_XP_022309837.1_131	792	685.174	147	47.6456
lcl|NC_035780.1_cds_XP_022342129.1_132	834	727.174	158	48.253
lcl|NC_035780.1_cds_XP_022308431.1_133	855	748.174	143	42.4463
lcl|NC_035780.1_cds_XP_022304303.1_134	870	763.174	144.333	41.9999
lcl|NC_035780.1_cds_XP_022292677.1_135	1119	1012.17	256.293	56.2326
lcl|NC_035780.1_cds_XP_022330938.1_136	459	352.174	167	105.309
lcl|NC_035780.1_cds_XP_022330951.1_137	3732	3625.17	1141.21	69.9107
lcl|NC_035780.1_cds_XP_022340779.1_138	822	715.174	134	41.6101
lcl|NC_035780.1_cds_XP_022307961.1_139	750	643.174	130	44.887
lcl|NC_035780.1_cds_XP_022292027.1_140	1221	1114.17	248	49.4316
lcl|NC_035780.1_cds_XP_022289925.1_141	2028	1921.17	367	42.4234
lcl|NC_035780.1_cds_XP_022291943.1_142	879	772.174	164	47.1666
lcl|NC_035780.1_cds_XP_022291931.1_143	1041	934.174	376.178	89.4275
lcl|NC_035780.1_cds_XP_022291955.1_144	390	283.237	0	0
lcl|NC_035780.1_cds_XP_022309311.1_145	1062	955.174	182	42.315
lcl|NC_035780.1_cds_XP_022315254.1_146	1164	1057.17	124.482	26.1497
lcl|NC_035780.1_cds_XP_022290895.1_147	1473	1366.17	162.518	26.4181
lcl|NC_035780.1_cds_XP_022290905.1_148	1401	1294.17	298	51.1363
lcl|NC_035780.1_cds_XP_022331264.1_149	4617	4510.17	328.089	16.1549
lcl|NC_035780.1_cds_XP_022307264.1_150	585	478.174	56.9255	26.4379
