target_id	length	eff_length	est_counts	tpm
rna-XR_002636969.1	1017	897.133	6.07473	24.5147
rna-XR_002635081.1	711	599.471	5	30.1966
rna-XR_002636046.1	3105	2985.13	2741.33	3324.71
rna-XR_002638148.1	1586	1466.13	39	96.3048
rna-XR_002639675.1	25148	25028.1	82	11.8616
rna-XR_002636574.1	10029	9909.13	23.3405	8.52767
rna-XR_002636864.1	6843	6723.13	24.3838	13.1307
rna-XR_002636863.1	6857	6737.13	495.686	266.372
rna-XR_002635698.1	5581	5461.13	73	48.3946
rna-XR_002637875.1	1611	1491.13	5.31903	12.9144
rna-XR_002639757.1	803	690.267	39	204.552
rna-XR_002637404.1	5548	5428.13	0	0
rna-XR_002637403.1	5983	5863.13	73.0676	45.1182
rna-XR_002638411.1	1032	912.133	0	0
rna-XR_002638407.1	729	617.199	27.1254	159.114
rna-XR_002639131.1	1047	927.133	33.5848	131.147
rna-XR_002637017.1	894	777.489	246.137	1146.14
rna-XR_002637713.1	950	831.14	48	209.086
rna-XR_002637880.1	796	683.267	17	90.0773
rna-XR_002637799.1	2043	1923.13	3	5.64766
rna-XR_002638995.1	4595	4475.13	328.58	265.823
rna-XR_002634943.1	2592	2472.13	0	0
rna-XR_002638063.1	2112	1992.13	0	0
rna-XR_002638876.1	781	668.568	0	0
rna-XR_002637797.1	729	617.199	459	2692.43
rna-XR_002635789.1	2467	2347.13	161	248.339
rna-XR_002634753.1	12574	12454.1	762.939	221.785
rna-XR_002634768.1	11583	11463.1	76.9255	24.2954
rna-XR_002634760.1	11581	11461.1	93.2838	29.467
rna-XR_002634750.1	11580	11460.1	102.726	32.4524
rna-XR_002634765.1	11580	11460.1	102.726	32.4524
rna-XR_002634752.1	11577	11457.1	137.19	43.3514
rna-XR_002634754.1	11576	11456.1	151.081	47.7451
rna-XR_002634762.1	11576	11456.1	151.081	47.7451
rna-XR_002634766.1	11574	11454.1	183.23	57.915
rna-XR_002633935.1	431	322.836	1	11.2144
rna-XR_002634061.1	501	392.395	30	276.792
rna-XR_002639939.1	2258	2138.13	239.971	406.332
rna-XR_002636171.1	1823	1703.13	996	2117.23
rna-XR_002639137.1	2172	2052.13	308.556	544.359
rna-XR_002639138.1	13744	13624.1	423.62	112.57
rna-XR_002637000.1	940	821.323	0	0
rna-XR_002635934.1	8203	8083.13	429.024	192.158
rna-XR_002638094.1	4346	4226.13	9.43575	8.08332
rna-XR_002638095.1	4346	4226.13	9.43575	8.08332
rna-XR_002638091.1	4345	4225.13	12.2559	10.5017
rna-XR_002638093.1	4345	4225.13	12.2559	10.5017
rna-XR_002638097.1	4345	4225.13	12.2559	10.5017
rna-XR_002638090.1	4343	4223.13	20.6805	17.7289
rna-XR_002638096.1	4343	4223.13	20.6805	17.7289
rna-XR_002638679.1	12442	12322.1	627.452	184.353
rna-XR_002638671.1	11226	11106.1	513.444	167.374
rna-XR_002638132.1	668	556.907	0	0
rna-XR_002636687.1	622	511.544	3	21.2322
rna-XR_002638840.1	1814	1694.13	28	59.8366
rna-XR_002638600.1	25571	25451.1	334.707	47.6118
rna-XR_002635894.1	3468	3348.13	46.0165	49.7585
rna-XR_002635072.1	2915	2795.13	179.389	232.354
rna-XR_002636555.1	2022	1902.13	4	7.61335
rna-XR_002638364.1	4275	4155.13	2777.88	2420.39
rna-XR_002637425.1	53382	53262.1	2026.7	137.762
rna-XR_002637423.1	1528	1408.13	0	0
rna-XR_002637424.1	1524	1404.13	0	0
rna-XR_002637419.1	2114	1994.13	40.8078	74.0877
rna-XR_002637421.1	2114	1994.13	40.8078	74.0877
rna-XR_002636179.1	2869	2749.13	0	0
rna-XR_002634989.1	5721	5601.13	68.7921	44.4651
rna-XR_002634991.1	5721	5601.13	68.7921	44.4651
rna-XR_002637676.1	1190	1070.13	30	101.494
rna-XR_002639760.1	3442	3322.13	1023.53	1115.43
rna-XR_002637696.1	1358	1238.13	12.1669	35.5771
rna-XR_002637764.1	16571	16451.1	78.1086	17.1894
rna-XR_002638213.1	2887	2767.13	5	6.54179
rna-XR_002635759.1	5044	4924.13	14.2918	10.5079
rna-XR_002635760.1	5047	4927.13	1041.71	765.435
rna-XR_002639528.1	3153	3033.13	22	26.2596
rna-XR_002637753.1	41923	41803.1	497.341	43.0727
rna-XR_002637752.1	50097	49977.1	1080.13	78.2461
rna-XR_002636558.1	2509	2389.13	39.2636	59.4985
rna-XR_002635374.1	2792	2672.13	23.6919	32.0995
rna-XR_002638485.1	25118	24998.1	19.8874	2.88023
rna-XR_002638486.1	25122	25002.1	16.6646	2.41309
rna-XR_002638487.1	20258	20138.1	837.324	150.533
rna-XR_002637599.1	1516	1396.13	1357	3518.92
rna-XR_002637108.1	2570	2450.13	88	130.032
rna-XR_002638776.1	6414	6294.13	48.176	27.711
rna-XR_002634884.1	4828	4708.13	330	253.759
rna-XR_002636369.1	6057	5937.13	5.62019	3.42713
